,population,median_income,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,median_house_value
2654,880.0,4.1023,0.0,0.0,0.0,0.0,1.0,113500.0
2655,1396.0,4.1771,0.0,0.0,0.0,0.0,1.0,58600.0
2657,773.0,3.2798,0.0,0.0,0.0,0.0,1.0,62200.0
2658,1953.0,2.7813,0.0,0.0,0.0,0.0,1.0,63700.0
2659,815.0,4.9,0.0,0.0,0.0,0.0,1.0,69400.0
2660,542.0,5.0052,0.0,0.0,0.0,0.0,1.0,60600.0
2661,1063.0,3.835,0.0,0.0,0.0,0.0,1.0,96000.0
2662,1030.0,4.1301,0.0,0.0,0.0,0.0,1.0,80800.0
2663,1032.0,3.5871,0.0,0.0,0.0,0.0,1.0,70800.0
2664,954.0,5.2606,0.0,0.0,0.0,0.0,1.0,70700.0
2665,1525.0,4.95,0.0,0.0,0.0,0.0,1.0,143000.0
2666,533.0,3.4808,0.0,0.0,0.0,0.0,1.0,107200.0
2667,1444.0,2.8438,0.0,0.0,0.0,0.0,1.0,60300.0
2668,1157.0,3.5054,0.0,0.0,0.0,0.0,1.0,66400.0
2669,723.0,4.3424,0.0,0.0,0.0,0.0,1.0,67500.0
2670,1524.0,3.8586,0.0,0.0,0.0,0.0,1.0,100000.0
2671,1095.0,2.7308,0.0,0.0,0.0,0.0,1.0,146300.0
2672,1764.0,3.875,0.0,0.0,0.0,0.0,1.0,113800.0
2673,2557.0,2.1397,0.0,0.0,0.0,0.0,1.0,74300.0
2674,2994.0,1.8109,0.0,0.0,0.0,0.0,1.0,80900.0
2675,1388.0,3.0135,0.0,0.0,0.0,0.0,1.0,71100.0
2676,2749.0,2.5012,0.0,0.0,0.0,0.0,1.0,65800.0
2677,2114.0,2.0579,0.0,0.0,0.0,0.0,1.0,67500.0
2678,2357.0,1.7938,0.0,0.0,0.0,0.0,1.0,68600.0
2679,1042.0,1.55,0.0,0.0,0.0,0.0,1.0,62300.0
2680,1530.0,5.1806,0.0,0.0,0.0,0.0,1.0,63500.0
2681,1591.0,3.0513,0.0,0.0,0.0,0.0,1.0,61100.0
2701,508.0,5.3441,0.0,0.0,0.0,0.0,1.0,142500.0
2702,947.0,5.0072,0.0,0.0,0.0,0.0,1.0,61000.0
2703,3625.0,3.7716,0.0,0.0,0.0,0.0,1.0,53600.0
2704,1478.0,3.4833,0.0,0.0,0.0,0.0,1.0,56100.0
2705,2297.0,3.0453,0.0,0.0,0.0,0.0,1.0,60400.0
2706,2074.0,2.0156,0.0,0.0,0.0,0.0,1.0,59600.0
2707,3002.0,2.375,0.0,0.0,0.0,0.0,1.0,68600.0
2708,1896.0,2.0186,0.0,0.0,0.0,0.0,1.0,63900.0
2709,1398.0,2.2543,0.0,0.0,0.0,0.0,1.0,59400.0
2710,439.0,2.8533,0.0,0.0,0.0,0.0,1.0,69400.0
2711,153.0,2.1964,0.0,0.0,0.0,0.0,1.0,58300.0
2712,2924.0,1.3274,0.0,0.0,0.0,0.0,1.0,76200.0
2713,1908.0,1.9872,0.0,0.0,0.0,0.0,1.0,62500.0
2714,1257.0,1.2864,0.0,0.0,0.0,0.0,1.0,68100.0
2715,1089.0,2.2344,0.0,0.0,0.0,0.0,1.0,70800.0
2716,735.0,1.5,0.0,0.0,0.0,0.0,1.0,86200.0
2717,1339.0,1.5536,0.0,0.0,0.0,0.0,1.0,99600.0
2718,1092.0,1.0714,0.0,0.0,0.0,0.0,1.0,76200.0
2719,1046.0,1.5603,0.0,0.0,0.0,0.0,1.0,84300.0
2720,1083.0,1.8438,0.0,0.0,0.0,0.0,1.0,110100.0
2721,3940.0,1.9647,0.0,0.0,0.0,0.0,1.0,159900.0
2722,2077.0,2.2538,0.0,0.0,0.0,0.0,1.0,64400.0
2723,1379.0,2.1378,0.0,0.0,0.0,0.0,1.0,73600.0
2724,720.0,2.6371,0.0,0.0,0.0,0.0,1.0,86400.0
2725,1047.0,3.1149,0.0,0.0,0.0,0.0,1.0,97200.0
2726,852.0,2.5726,0.0,0.0,0.0,0.0,1.0,87500.0
2727,807.0,3.7838,0.0,0.0,0.0,0.0,1.0,140300.0
2728,1292.0,2.7614,0.0,0.0,0.0,0.0,1.0,94400.0
2729,2178.0,3.0503,0.0,0.0,0.0,0.0,1.0,64000.0
2730,1819.0,3.1739,0.0,0.0,0.0,0.0,1.0,95800.0
2731,2176.0,3.5812,0.0,0.0,0.0,0.0,1.0,70100.0
2732,361.0,7.5,0.0,0.0,0.0,0.0,1.0,73100.0
2733,899.0,4.1765,0.0,0.0,0.0,0.0,1.0,91200.0
2734,1080.0,3.901,0.0,0.0,0.0,0.0,1.0,88400.0
2735,1912.0,3.5292,0.0,0.0,0.0,0.0,1.0,75500.0
2736,867.0,4.0795,0.0,0.0,0.0,0.0,1.0,84700.0
2737,741.0,3.385,0.0,0.0,0.0,0.0,1.0,72700.0
2738,1175.0,4.7875,0.0,0.0,0.0,0.0,1.0,67700.0
2739,1220.0,7.3672,0.0,0.0,0.0,0.0,1.0,81300.0
2740,792.0,5.1815,0.0,0.0,0.0,0.0,1.0,51300.0
2741,1941.0,6.0362,0.0,0.0,0.0,0.0,1.0,32500.0
2742,1661.0,5.3046,0.0,0.0,0.0,0.0,1.0,43900.0
2743,733.0,3.3906,0.0,0.0,1.0,0.0,0.0,57500.0
2821,887.0,3.9375,0.0,0.0,0.0,0.0,1.0,94500.0
2828,724.0,6.6494,0.0,0.0,0.0,0.0,1.0,95200.0
2855,799.0,5.0322,0.0,0.0,0.0,0.0,1.0,48000.0
2859,954.0,5.637,0.0,0.0,0.0,0.0,1.0,57500.0
2889,817.0,5.1271,0.0,0.0,0.0,0.0,1.0,118400.0
2890,1647.0,5.0106,0.0,0.0,0.0,0.0,1.0,110700.0
2891,2021.0,6.8553,0.0,0.0,0.0,0.0,1.0,123400.0
2892,877.0,5.7361,0.0,0.0,0.0,0.0,1.0,95200.0
2899,2071.0,8.3609,0.0,0.0,0.0,0.0,1.0,73700.0
2900,966.0,10.1241,0.0,0.0,0.0,0.0,1.0,76800.0
2901,1582.0,10.898,0.0,0.0,0.0,0.0,1.0,57800.0
2902,2808.0,10.06,0.0,0.0,0.0,0.0,1.0,60700.0
2903,2540.0,10.1447,0.0,0.0,0.0,0.0,1.0,57000.0
2904,4474.0,7.7042,0.0,0.0,0.0,0.0,1.0,51600.0
2905,1871.0,15.0001,0.0,0.0,0.0,0.0,1.0,46700.0
2906,475.0,7.5594,0.0,0.0,0.0,0.0,1.0,43600.0
2908,1534.0,9.8214,0.0,0.0,0.0,0.0,1.0,48700.0
2909,2248.0,10.1357,0.0,0.0,0.0,0.0,1.0,48600.0
2973,117.0,9.7646,0.0,0.0,0.0,0.0,1.0,92700.0
2975,2030.0,6.5571,0.0,0.0,0.0,0.0,1.0,82600.0
2976,12873.0,8.0137,0.0,0.0,0.0,0.0,1.0,88200.0
2977,2484.0,5.8788,0.0,0.0,0.0,0.0,1.0,102900.0
2978,2782.0,7.9184,0.0,0.0,0.0,0.0,1.0,81600.0
2979,1509.0,8.4476,0.0,0.0,0.0,0.0,1.0,70000.0
2980,606.0,8.4331,0.0,0.0,0.0,0.0,1.0,74800.0
3080,678.0,5.5789,0.0,0.0,0.0,0.0,1.0,63500.0
3081,624.0,4.1379,0.0,0.0,0.0,0.0,1.0,105300.0
3082,3108.0,4.4375,0.0,0.0,0.0,0.0,1.0,109000.0
3087,933.0,6.1444,0.0,0.0,0.0,0.0,1.0,52400.0
3110,553.0,4.1792,0.0,0.0,0.0,0.0,1.0,130000.0
3111,437.0,3.115,0.0,0.0,0.0,0.0,1.0,54900.0
3112,628.0,3.5469,0.0,0.0,0.0,0.0,1.0,64400.0
3113,308.0,3.1429,0.0,0.0,0.0,0.0,1.0,39800.0
3135,887.0,3.3654,0.0,0.0,0.0,0.0,1.0,81300.0
3136,1140.0,2.1985,0.0,0.0,0.0,0.0,1.0,106300.0
3230,479.0,3.5547,0.0,0.0,0.0,0.0,1.0,43900.0
3232,411.0,3.2375,0.0,0.0,0.0,0.0,1.0,71300.0
3234,1374.0,4.174,0.0,0.0,0.0,0.0,1.0,73500.0
3235,643.0,5.5164,0.0,0.0,0.0,0.0,1.0,98900.0
3236,490.0,3.7852,0.0,0.0,0.0,0.0,1.0,72500.0
3237,497.0,6.3835,0.0,0.0,0.0,0.0,1.0,68300.0
3238,1108.0,5.8505,0.0,0.0,0.0,0.0,1.0,73600.0
3239,1704.0,4.0154,0.0,0.0,0.0,0.0,1.0,106300.0
3240,406.0,4.0313,0.0,0.0,0.0,0.0,1.0,92600.0
3241,948.0,3.0379,0.0,0.0,0.0,0.0,1.0,137500.0
3242,578.0,2.5625,0.0,0.0,0.0,0.0,1.0,71100.0
3245,1582.0,3.5147,0.0,0.0,0.0,0.0,1.0,140600.0
3246,428.0,4.3571,0.0,0.0,0.0,0.0,1.0,164100.0
3247,1574.0,2.9309,0.0,0.0,0.0,0.0,1.0,102300.0
3248,834.0,2.4922,0.0,0.0,0.0,0.0,1.0,100300.0
3249,944.0,3.0625,0.0,0.0,0.0,0.0,1.0,119000.0
3250,1110.0,5.5519,0.0,0.0,0.0,0.0,1.0,93500.0
3252,1042.0,3.1364,0.0,0.0,0.0,0.0,1.0,95000.0
3438,2104.0,5.1482,0.0,0.0,0.0,0.0,1.0,218200.0
3439,922.0,4.5476,0.0,0.0,0.0,0.0,1.0,325200.0
3440,805.0,7.6012,0.0,0.0,0.0,0.0,1.0,270100.0
3441,603.0,3.3967,0.0,0.0,0.0,0.0,1.0,172400.0
3442,2321.0,3.3155,0.0,0.0,0.0,0.0,1.0,192200.0
3443,1950.0,4.0647,0.0,0.0,0.0,0.0,1.0,183300.0
3444,597.0,3.1395,0.0,0.0,0.0,0.0,1.0,190000.0
3445,1797.0,4.0076,0.0,0.0,0.0,0.0,1.0,431800.0
3446,851.0,3.9875,0.0,0.0,0.0,0.0,1.0,319400.0
3447,1230.0,6.5964,0.0,0.0,0.0,0.0,1.0,285500.0
3544,921.0,7.2988,0.0,0.0,0.0,0.0,1.0,418500.0
3774,960.0,6.1572,0.0,0.0,0.0,0.0,1.0,195600.0
3780,1949.0,4.355,0.0,0.0,0.0,0.0,1.0,197400.0
3794,2429.0,9.5268,0.0,0.0,0.0,0.0,1.0,230800.0
3796,2615.0,6.6188,0.0,0.0,0.0,0.0,1.0,192200.0
3797,565.0,4.8482,0.0,0.0,0.0,0.0,1.0,233500.0
3798,872.0,4.537,0.0,0.0,0.0,0.0,1.0,256300.0
3799,513.0,4.9044,0.0,0.0,0.0,0.0,1.0,238100.0
3800,1619.0,5.7704,0.0,0.0,0.0,0.0,1.0,234900.0
3801,643.0,9.8346,0.0,0.0,0.0,0.0,1.0,225600.0
3802,696.0,7.1673,0.0,0.0,0.0,0.0,1.0,232500.0
4625,518.0,8.603,0.0,0.0,0.0,0.0,1.0,229200.0
4626,434.0,5.7914,0.0,0.0,0.0,0.0,1.0,479000.0
4627,1200.0,2.5288,0.0,0.0,0.0,0.0,1.0,500001.0
4628,643.0,1.9637,0.0,0.0,0.0,0.0,1.0,500001.0
4629,982.0,3.1921,0.0,0.0,0.0,0.0,1.0,450000.0
4630,804.0,2.2687,0.0,0.0,0.0,0.0,1.0,500001.0
4631,826.0,2.6518,0.0,0.0,0.0,0.0,1.0,500001.0
4632,851.0,2.6181,0.0,0.0,0.0,0.0,1.0,500001.0
4633,1320.0,3.0259,0.0,0.0,0.0,0.0,1.0,500001.0
4634,2592.0,2.5553,0.0,0.0,0.0,0.0,1.0,500001.0
4635,955.0,2.7852,0.0,0.0,0.0,0.0,1.0,175000.0
4636,880.0,2.4167,0.0,0.0,0.0,0.0,1.0,225000.0
4637,1246.0,2.1727,0.0,0.0,0.0,0.0,1.0,175000.0
4638,1191.0,2.1094,0.0,0.0,0.0,0.0,1.0,450000.0
4639,794.0,2.6333,0.0,0.0,0.0,0.0,1.0,287500.0
4640,898.0,2.2264,0.0,0.0,0.0,0.0,1.0,350000.0
4641,1186.0,2.5872,0.0,0.0,0.0,0.0,1.0,500001.0
4642,1936.0,2.693,0.0,0.0,0.0,0.0,1.0,355200.0
4643,877.0,3.79,0.0,0.0,0.0,0.0,1.0,411100.0
4644,1251.0,1.9886,0.0,0.0,0.0,0.0,1.0,456900.0
4645,1279.0,2.1597,0.0,0.0,0.0,0.0,1.0,486900.0
4646,620.0,2.4821,0.0,0.0,0.0,0.0,1.0,486400.0
4647,792.0,2.0673,0.0,0.0,0.0,0.0,1.0,287500.0
4648,803.0,2.1856,0.0,0.0,0.0,0.0,1.0,453400.0
4649,893.0,2.7928,0.0,0.0,0.0,0.0,1.0,474300.0
4650,478.0,4.3875,0.0,0.0,0.0,0.0,1.0,485000.0
4651,812.0,3.125,0.0,0.0,0.0,0.0,1.0,375000.0
4652,1108.0,3.3854,0.0,0.0,0.0,0.0,1.0,500001.0
4653,1085.0,2.2604,0.0,0.0,0.0,0.0,1.0,225000.0
4654,1905.0,1.3448,0.0,0.0,0.0,0.0,1.0,500001.0
4655,1329.0,1.7696,0.0,0.0,0.0,0.0,1.0,500001.0
4656,619.0,2.9286,0.0,0.0,0.0,0.0,1.0,321600.0
4657,1848.0,2.0036,0.0,0.0,0.0,0.0,1.0,396000.0
4658,601.0,2.4219,0.0,0.0,0.0,0.0,1.0,327300.0
4659,1869.0,2.1767,0.0,0.0,0.0,0.0,1.0,250000.0
4660,665.0,2.4524,0.0,0.0,0.0,0.0,1.0,385000.0
4661,2005.0,2.2375,0.0,0.0,0.0,0.0,1.0,440900.0
4662,1620.0,1.6034,0.0,0.0,0.0,0.0,1.0,328800.0
4663,1389.0,2.3641,0.0,0.0,0.0,0.0,1.0,400000.0
4664,930.0,1.2347,0.0,0.0,0.0,0.0,1.0,355000.0
4665,1286.0,1.2286,0.0,0.0,0.0,0.0,1.0,500001.0
4666,1639.0,1.7391,0.0,0.0,0.0,0.0,1.0,446000.0
4667,2000.0,2.3824,0.0,0.0,0.0,0.0,1.0,500001.0
4668,1193.0,3.1719,0.0,0.0,0.0,0.0,1.0,362500.0
4669,1452.0,2.0077,0.0,0.0,0.0,0.0,1.0,450000.0
4670,1472.0,2.1757,0.0,0.0,0.0,0.0,1.0,310000.0
4671,1099.0,2.7661,0.0,0.0,0.0,0.0,1.0,500000.0
4672,1953.0,1.4254,0.0,0.0,0.0,0.0,1.0,345300.0
4673,426.0,6.1628,0.0,0.0,0.0,0.0,1.0,278500.0
4674,880.0,2.5125,0.0,0.0,0.0,0.0,1.0,275000.0
4675,1255.0,2.5909,0.0,0.0,0.0,0.0,1.0,296100.0
4676,1200.0,1.8899,0.0,0.0,0.0,0.0,1.0,470000.0
4677,699.0,2.65,0.0,0.0,0.0,0.0,1.0,444300.0
4678,1275.0,2.3015,0.0,0.0,0.0,0.0,1.0,440900.0
4679,1231.0,2.965,0.0,0.0,0.0,0.0,1.0,500001.0
4680,1003.0,3.0938,0.0,0.0,0.0,0.0,1.0,322600.0
4681,1268.0,2.5682,0.0,0.0,0.0,0.0,1.0,295200.0
4682,1158.0,3.4107,0.0,0.0,0.0,0.0,1.0,243600.0
4683,852.0,3.1786,0.0,0.0,0.0,0.0,1.0,242000.0
4684,1498.0,3.8194,0.0,0.0,0.0,0.0,1.0,254700.0
4685,2822.0,2.8372,0.0,0.0,0.0,0.0,1.0,338100.0
4686,3280.0,4.112,0.0,0.0,0.0,0.0,1.0,417900.0
4687,2300.0,3.2596,0.0,0.0,0.0,0.0,1.0,474100.0
4688,1849.0,4.1837,0.0,0.0,0.0,0.0,1.0,351000.0
4689,1434.0,3.5341,0.0,0.0,0.0,0.0,1.0,334100.0
4690,718.0,4.4375,0.0,0.0,0.0,0.0,1.0,287500.0
4691,1286.0,3.5437,0.0,0.0,0.0,0.0,1.0,500001.0
4692,1080.0,2.85,0.0,0.0,0.0,0.0,1.0,234100.0
4693,1664.0,2.375,0.0,0.0,0.0,0.0,1.0,158000.0
4694,2842.0,3.9646,0.0,0.0,0.0,0.0,1.0,290800.0
4695,1528.0,5.6889,0.0,0.0,0.0,0.0,1.0,213500.0
4696,2118.0,5.3505,0.0,0.0,0.0,0.0,1.0,140600.0
4697,955.0,3.2174,0.0,0.0,0.0,0.0,1.0,195800.0
4698,2139.0,4.0668,0.0,0.0,0.0,0.0,1.0,259400.0
4699,1014.0,4.375,0.0,0.0,0.0,0.0,1.0,172700.0
4700,2061.0,5.0829,0.0,0.0,0.0,0.0,1.0,165000.0
4701,2357.0,1.5,0.0,0.0,0.0,0.0,1.0,156300.0
4702,1221.0,1.3269,0.0,0.0,0.0,0.0,1.0,192500.0
4703,525.0,3.6042,0.0,0.0,0.0,0.0,1.0,268500.0
4704,1948.0,2.8942,0.0,0.0,0.0,0.0,1.0,420000.0
4705,716.0,1.6944,0.0,0.0,0.0,0.0,1.0,167100.0
4706,2775.0,1.7075,0.0,0.0,0.0,0.0,1.0,139700.0
4707,1673.0,1.7,0.0,0.0,0.0,0.0,1.0,127100.0
4708,1626.0,1.4856,0.0,0.0,0.0,0.0,1.0,123200.0
4709,1054.0,1.1818,0.0,0.0,0.0,0.0,1.0,150700.0
4710,1418.0,1.9425,0.0,0.0,0.0,0.0,1.0,151600.0
4711,620.0,2.725,0.0,0.0,0.0,0.0,1.0,179200.0
4712,953.0,1.0531,0.0,0.0,0.0,0.0,1.0,139400.0
4713,917.0,1.875,0.0,0.0,0.0,0.0,1.0,157000.0
4714,1372.0,1.9509,0.0,0.0,0.0,0.0,1.0,146800.0
4715,1114.0,1.2614,0.0,0.0,0.0,0.0,1.0,133500.0
4716,396.0,0.6433,0.0,0.0,0.0,0.0,1.0,125800.0
4717,3093.0,3.37,0.0,0.0,0.0,0.0,1.0,169400.0
4718,1457.0,2.6604,0.0,0.0,0.0,0.0,1.0,110900.0
4719,728.0,2.625,0.0,0.0,0.0,0.0,1.0,138000.0
4720,757.0,2.7083,0.0,0.0,0.0,0.0,1.0,171400.0
4721,1208.0,1.758,0.0,0.0,0.0,0.0,1.0,118800.0
4722,660.0,2.0529,0.0,0.0,0.0,0.0,1.0,134600.0
4723,955.0,1.6011,0.0,0.0,0.0,0.0,1.0,138100.0
4724,1472.0,1.825,0.0,0.0,0.0,0.0,1.0,161500.0
4725,2176.0,1.7642,0.0,0.0,0.0,0.0,1.0,183900.0
4726,1132.0,2.1875,0.0,0.0,0.0,0.0,1.0,251100.0
4727,545.0,1.8008,0.0,0.0,0.0,0.0,1.0,151100.0
4728,483.0,1.3657,0.0,0.0,0.0,0.0,1.0,168800.0
4729,531.0,1.6607,0.0,0.0,0.0,0.0,1.0,176800.0
4730,1230.0,1.0918,0.0,0.0,0.0,0.0,1.0,114000.0
4731,206.0,0.7685,0.0,0.0,0.0,0.0,1.0,137500.0
4732,821.0,1.9597,0.0,0.0,0.0,0.0,1.0,223200.0
4733,572.0,1.5909,0.0,0.0,0.0,0.0,1.0,127800.0
4734,879.0,2.4069,0.0,0.0,0.0,0.0,1.0,121500.0
4735,1567.0,3.7039,0.0,0.0,0.0,0.0,1.0,127100.0
4736,298.0,2.4,0.0,0.0,0.0,0.0,1.0,133400.0
4737,13.0,0.536,0.0,0.0,0.0,0.0,1.0,114200.0
4738,1118.0,2.8043,0.0,0.0,0.0,0.0,1.0,118200.0
4739,1275.0,3.1389,0.0,0.0,0.0,0.0,1.0,125700.0
4740,468.0,6.9322,0.0,0.0,0.0,0.0,1.0,125000.0
4741,1074.0,2.4016,0.0,0.0,0.0,0.0,1.0,181000.0
4742,1562.0,2.5259,0.0,0.0,0.0,0.0,1.0,156900.0
4743,513.0,4.1806,0.0,0.0,0.0,0.0,1.0,124000.0
4744,699.0,7.5557,0.0,0.0,0.0,0.0,1.0,123300.0
4745,1175.0,7.5925,0.0,0.0,0.0,0.0,1.0,134700.0
4746,2038.0,6.5319,0.0,0.0,0.0,0.0,1.0,125400.0
4747,783.0,4.8684,0.0,0.0,0.0,0.0,1.0,143800.0
4748,755.0,2.9904,0.0,0.0,0.0,0.0,1.0,113500.0
4749,667.0,4.0862,0.0,0.0,0.0,0.0,1.0,120000.0
4750,299.0,4.6354,0.0,0.0,0.0,0.0,1.0,125900.0
4751,757.0,4.05,0.0,0.0,0.0,0.0,1.0,120700.0
4752,1015.0,2.79,0.0,0.0,0.0,0.0,1.0,140900.0
4753,974.0,1.7622,0.0,0.0,0.0,0.0,1.0,134100.0
4754,508.0,2.2328,0.0,0.0,0.0,0.0,1.0,136600.0
4755,710.0,2.7857,0.0,0.0,0.0,0.0,1.0,130300.0
4756,973.0,3.18,0.0,0.0,0.0,0.0,1.0,130200.0
4757,1010.0,3.4527,0.0,0.0,0.0,0.0,1.0,125000.0
4758,746.0,4.6293,0.0,0.0,0.0,0.0,1.0,189700.0
4759,964.0,3.4306,0.0,0.0,0.0,0.0,1.0,188400.0
4760,508.0,3.2625,0.0,0.0,0.0,0.0,1.0,193200.0
4761,1751.0,2.3482,0.0,0.0,0.0,0.0,1.0,152500.0
4762,902.0,3.7813,0.0,0.0,0.0,0.0,1.0,153400.0
4763,1007.0,2.5813,0.0,0.0,0.0,0.0,1.0,132500.0
4764,735.0,3.6429,0.0,0.0,0.0,0.0,1.0,143800.0
4765,724.0,2.6403,0.0,0.0,0.0,0.0,1.0,123700.0
4766,692.0,2.1357,0.0,0.0,0.0,0.0,1.0,180000.0
4767,828.0,2.4671,0.0,0.0,0.0,0.0,1.0,162500.0
4768,1005.0,4.2296,0.0,0.0,0.0,0.0,1.0,121900.0
4769,577.0,2.3284,0.0,0.0,0.0,0.0,1.0,190600.0
4770,650.0,3.744,0.0,0.0,0.0,0.0,1.0,229200.0
4771,765.0,3.9187,0.0,0.0,0.0,0.0,1.0,500000.0
4772,805.0,3.875,0.0,0.0,0.0,0.0,1.0,208300.0
4773,1068.0,4.1793,0.0,0.0,0.0,0.0,1.0,214600.0
4774,780.0,2.3187,0.0,0.0,0.0,0.0,1.0,150000.0
4775,1496.0,5.9359,0.0,0.0,0.0,0.0,1.0,227800.0
4776,659.0,10.7751,0.0,0.0,0.0,0.0,1.0,234600.0
4777,1180.0,6.1025,0.0,0.0,0.0,0.0,1.0,175000.0
4778,1154.0,8.051,0.0,0.0,0.0,0.0,1.0,150000.0
4779,654.0,5.3693,0.0,0.0,0.0,0.0,1.0,170300.0
4780,949.0,7.4351,0.0,0.0,0.0,0.0,1.0,143000.0
4781,578.0,10.7721,0.0,0.0,0.0,0.0,1.0,162500.0
4782,823.0,6.8322,0.0,0.0,0.0,0.0,1.0,152800.0
4783,594.0,7.2821,0.0,0.0,0.0,0.0,1.0,128100.0
4784,1252.0,10.0707,0.0,0.0,0.0,0.0,1.0,125000.0
4785,1297.0,4.7891,0.0,0.0,0.0,0.0,1.0,136400.0
4786,1034.0,3.0104,0.0,0.0,0.0,0.0,1.0,151600.0
4787,587.0,5.0855,0.0,0.0,0.0,0.0,1.0,179200.0
4788,1267.0,3.2794,0.0,0.0,0.0,0.0,1.0,258300.0
4789,1599.0,3.8542,0.0,0.0,0.0,0.0,1.0,135200.0
4790,528.0,4.1429,0.0,0.0,0.0,0.0,1.0,168800.0
4802,704.0,6.9794,0.0,0.0,0.0,0.0,1.0,127100.0
4803,547.0,5.9547,0.0,0.0,0.0,0.0,1.0,112100.0
4806,7301.0,6.357,0.0,0.0,0.0,0.0,1.0,137500.0
