,population,median_income,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,median_house_value
1192,1752.0,4.5484,1.0,0.0,0.0,0.0,0.0,57000.0
1193,1023.0,3.4514,1.0,0.0,0.0,0.0,0.0,63900.0
1194,1025.0,4.5833,1.0,0.0,0.0,0.0,0.0,56000.0
1195,949.0,4.0792,1.0,0.0,0.0,0.0,0.0,63000.0
1196,433.0,5.5124,1.0,0.0,0.0,0.0,0.0,85500.0
1197,7096.0,3.5082,1.0,0.0,0.0,0.0,0.0,81300.0
1198,1038.0,4.8958,1.0,0.0,0.0,0.0,0.0,57600.0
1199,1225.0,4.095,1.0,0.0,0.0,0.0,0.0,59400.0
1200,1234.0,5.3767,1.0,0.0,0.0,0.0,0.0,81900.0
1201,1011.0,4.5375,1.0,0.0,0.0,0.0,0.0,82100.0
1202,987.0,4.0057,1.0,0.0,0.0,0.0,0.0,116000.0
1203,664.0,3.8083,1.0,0.0,0.0,0.0,0.0,116100.0
1204,2222.0,2.6299,1.0,0.0,0.0,0.0,0.0,94900.0
1205,4625.0,2.0699,1.0,0.0,0.0,0.0,0.0,92200.0
1206,7307.0,2.585,1.0,0.0,0.0,0.0,0.0,79900.0
1207,1014.0,2.875,1.0,0.0,0.0,0.0,0.0,133000.0
1208,2636.0,2.425,1.0,0.0,0.0,0.0,0.0,122600.0
1209,1753.0,2.9803,1.0,0.0,0.0,0.0,0.0,90400.0
1210,1556.0,3.6591,1.0,0.0,0.0,0.0,0.0,93200.0
1211,594.0,4.1121,1.0,0.0,0.0,0.0,0.0,125900.0
1212,63.0,1.3594,1.0,0.0,0.0,0.0,0.0,133100.0
1213,1184.0,2.1518,1.0,0.0,0.0,0.0,0.0,130600.0
1214,897.0,5.592,1.0,0.0,0.0,0.0,0.0,104000.0
1215,1516.0,3.6845,1.0,0.0,0.0,0.0,0.0,101600.0
1216,1295.0,3.7708,1.0,0.0,0.0,0.0,0.0,92600.0
1217,1636.0,5.1586,1.0,0.0,0.0,0.0,0.0,122300.0
1218,1181.0,3.1563,1.0,0.0,0.0,0.0,0.0,112500.0
1219,1989.0,2.9028,1.0,0.0,0.0,0.0,0.0,86600.0
1220,1545.0,3.7663,1.0,0.0,0.0,0.0,0.0,77400.0
1221,730.0,3.8,1.0,0.0,0.0,0.0,0.0,91900.0
1222,1990.0,3.7455,1.0,0.0,0.0,0.0,0.0,100900.0
1223,1378.0,2.8917,1.0,0.0,0.0,0.0,0.0,94700.0
1224,1934.0,2.8784,1.0,0.0,0.0,0.0,0.0,84800.0
1225,1439.0,3.0491,1.0,0.0,0.0,0.0,0.0,139900.0
1226,2751.0,2.1,1.0,0.0,0.0,0.0,0.0,121400.0
1227,3351.0,3.6875,1.0,0.0,0.0,0.0,0.0,155800.0
1228,1483.0,3.0395,1.0,0.0,0.0,0.0,0.0,111500.0
1229,2850.0,1.9549,1.0,0.0,0.0,0.0,0.0,123500.0
1230,3403.0,2.2377,1.0,0.0,0.0,0.0,0.0,113700.0
1231,2022.0,3.1551,1.0,0.0,0.0,0.0,0.0,103800.0
1232,1546.0,3.9099,1.0,0.0,0.0,0.0,0.0,108300.0
1233,595.0,3.6625,1.0,0.0,0.0,0.0,0.0,77500.0
1234,939.0,2.8021,1.0,0.0,0.0,0.0,0.0,65800.0
1235,1912.0,3.5711,1.0,0.0,0.0,0.0,0.0,67500.0
1236,985.0,2.9327,1.0,0.0,0.0,0.0,0.0,59200.0
1237,627.0,2.4167,1.0,0.0,0.0,0.0,0.0,72000.0
1238,1150.0,4.2989,1.0,0.0,0.0,0.0,0.0,92800.0
1239,950.0,2.7379,1.0,0.0,0.0,0.0,0.0,112500.0
1240,2251.0,2.4792,1.0,0.0,0.0,0.0,0.0,75000.0
1241,1217.0,2.9728,1.0,0.0,0.0,0.0,0.0,108000.0
1242,736.0,1.9866,1.0,0.0,0.0,0.0,0.0,65500.0
1243,1119.0,2.3056,1.0,0.0,0.0,0.0,0.0,61500.0
1244,1631.0,3.9038,1.0,0.0,0.0,0.0,0.0,62700.0
1245,1573.0,3.4449,1.0,0.0,0.0,0.0,0.0,68800.0
1246,1139.0,4.0347,1.0,0.0,0.0,0.0,0.0,69100.0
1247,1073.0,5.1496,1.0,0.0,0.0,0.0,0.0,75800.0
1248,372.0,4.1875,1.0,0.0,0.0,0.0,0.0,75000.0
1249,1351.0,3.2052,1.0,0.0,0.0,0.0,0.0,112500.0
1250,547.0,5.1584,1.0,0.0,0.0,0.0,0.0,192400.0
1251,944.0,3.7312,1.0,0.0,0.0,0.0,0.0,209400.0
1252,377.0,2.4107,1.0,0.0,0.0,0.0,0.0,183800.0
1253,3298.0,2.7231,1.0,0.0,0.0,0.0,0.0,189100.0
1254,774.0,4.4122,1.0,0.0,0.0,0.0,0.0,156500.0
1255,1808.0,3.5051,1.0,0.0,0.0,0.0,0.0,168800.0
1256,862.0,4.3542,1.0,0.0,0.0,0.0,0.0,162800.0
1257,1955.0,4.125,1.0,0.0,0.0,0.0,0.0,172900.0
1258,2172.0,2.1888,1.0,0.0,0.0,0.0,0.0,129700.0
1259,1456.0,3.5,1.0,0.0,0.0,0.0,0.0,213500.0
1260,2077.0,3.3864,1.0,0.0,0.0,0.0,0.0,119400.0
1261,746.0,1.3565,1.0,0.0,0.0,0.0,0.0,131100.0
1262,938.0,3.915,1.0,0.0,0.0,0.0,0.0,125400.0
1263,3809.0,2.8646,1.0,0.0,0.0,0.0,0.0,151400.0
1264,2113.0,3.892,1.0,0.0,0.0,0.0,0.0,263100.0
1265,2519.0,3.0893,1.0,0.0,0.0,0.0,0.0,187100.0
1266,779.0,6.1142,1.0,0.0,0.0,0.0,0.0,156700.0
1267,1628.0,2.5197,1.0,0.0,0.0,0.0,0.0,186300.0
1268,983.0,5.0,1.0,0.0,0.0,0.0,0.0,152500.0
1269,1254.0,2.6364,1.0,0.0,0.0,0.0,0.0,241400.0
1270,2423.0,2.1977,1.0,0.0,0.0,0.0,0.0,340900.0
1271,2038.0,3.0877,1.0,0.0,0.0,0.0,0.0,154400.0
1272,861.0,3.6875,1.0,0.0,0.0,0.0,0.0,253900.0
1273,550.0,2.2461,1.0,0.0,0.0,0.0,0.0,109400.0
1274,2328.0,2.6238,1.0,0.0,0.0,0.0,0.0,105100.0
1275,906.0,4.4464,1.0,0.0,0.0,0.0,0.0,128500.0
1276,1233.0,4.0474,1.0,0.0,0.0,0.0,0.0,93800.0
1277,2237.0,3.7105,1.0,0.0,0.0,0.0,0.0,99100.0
1278,1463.0,4.1875,1.0,0.0,0.0,0.0,0.0,96400.0
1279,1173.0,4.4423,1.0,0.0,0.0,0.0,0.0,127000.0
1280,1596.0,3.9886,1.0,0.0,0.0,0.0,0.0,87500.0
1281,1242.0,4.1319,1.0,0.0,0.0,0.0,0.0,133900.0
1282,817.0,5.5675,1.0,0.0,0.0,0.0,0.0,146800.0
1283,766.0,4.8646,1.0,0.0,0.0,0.0,0.0,124700.0
1284,1490.0,4.3261,1.0,0.0,0.0,0.0,0.0,110200.0
1285,1855.0,2.9389,1.0,0.0,0.0,0.0,0.0,130800.0
1286,788.0,3.5333,1.0,0.0,0.0,0.0,0.0,174500.0
1287,4126.0,3.7313,1.0,0.0,0.0,0.0,0.0,168100.0
1288,807.0,4.5125,1.0,0.0,0.0,0.0,0.0,170400.0
1289,823.0,4.5648,1.0,0.0,0.0,0.0,0.0,150800.0
1290,1350.0,3.7049,1.0,0.0,0.0,0.0,0.0,165200.0
1291,2047.0,4.1304,1.0,0.0,0.0,0.0,0.0,93500.0
1292,2490.0,2.6437,1.0,0.0,0.0,0.0,0.0,113400.0
1293,1624.0,3.6905,1.0,0.0,0.0,0.0,0.0,97300.0
1294,763.0,3.8516,1.0,0.0,0.0,0.0,0.0,131000.0
1295,1168.0,4.2143,1.0,0.0,0.0,0.0,0.0,133400.0
1296,425.0,5.4548,1.0,0.0,0.0,0.0,0.0,100000.0
1297,719.0,4.8264,1.0,0.0,0.0,0.0,0.0,103600.0
1298,475.0,4.675,1.0,0.0,0.0,0.0,0.0,145300.0
1299,1986.0,2.9974,1.0,0.0,0.0,0.0,0.0,152400.0
1300,1702.0,3.7798,1.0,0.0,0.0,0.0,0.0,145900.0
1301,3739.0,4.0313,1.0,0.0,0.0,0.0,0.0,142500.0
1302,895.0,5.0462,1.0,0.0,0.0,0.0,0.0,75800.0
1303,1861.0,5.6407,1.0,0.0,0.0,0.0,0.0,126100.0
1304,1313.0,4.0909,1.0,0.0,0.0,0.0,0.0,142600.0
1305,1208.0,5.4527,1.0,0.0,0.0,0.0,0.0,164700.0
1306,1902.0,8.4438,1.0,0.0,0.0,0.0,0.0,108500.0
1307,1678.0,5.0025,1.0,0.0,0.0,0.0,0.0,178600.0
1308,2162.0,3.2297,1.0,0.0,0.0,0.0,0.0,164700.0
1309,499.0,4.1181,1.0,0.0,0.0,0.0,0.0,122500.0
1310,1246.0,4.1111,1.0,0.0,0.0,0.0,0.0,179500.0
1311,793.0,5.1463,1.0,0.0,0.0,0.0,0.0,205100.0
1312,966.0,3.8839,1.0,0.0,0.0,0.0,0.0,158600.0
1313,368.0,5.6159,1.0,0.0,0.0,0.0,0.0,90200.0
1314,905.0,5.5101,1.0,0.0,0.0,0.0,0.0,67500.0
1315,369.0,4.3125,1.0,0.0,0.0,0.0,0.0,99400.0
1316,697.0,6.6689,1.0,0.0,0.0,0.0,0.0,101400.0
1317,1784.0,5.1641,1.0,0.0,0.0,0.0,0.0,87700.0
1318,1346.0,5.2016,1.0,0.0,0.0,0.0,0.0,87000.0
1319,2574.0,7.7846,1.0,0.0,0.0,0.0,0.0,94600.0
1320,1471.0,6.2064,1.0,0.0,0.0,0.0,0.0,181800.0
1321,756.0,3.0404,1.0,0.0,0.0,0.0,0.0,117800.0
1322,1769.0,7.4918,1.0,0.0,0.0,0.0,0.0,140300.0
1323,1696.0,4.9102,1.0,0.0,0.0,0.0,0.0,150000.0
1324,1296.0,7.457,1.0,0.0,0.0,0.0,0.0,134400.0
1325,2413.0,5.6327,1.0,0.0,0.0,0.0,0.0,151900.0
1326,1628.0,6.0794,1.0,0.0,0.0,0.0,0.0,165200.0
1327,747.0,6.7694,1.0,0.0,0.0,0.0,0.0,161700.0
1328,1486.0,4.8984,1.0,0.0,0.0,0.0,0.0,170500.0
1329,930.0,3.675,1.0,0.0,0.0,0.0,0.0,174200.0
1330,2897.0,3.855,1.0,0.0,0.0,0.0,0.0,144100.0
1331,770.0,5.4088,1.0,0.0,0.0,0.0,0.0,163900.0
1332,1034.0,5.6738,1.0,0.0,0.0,0.0,0.0,103900.0
1333,1244.0,7.1322,1.0,0.0,0.0,0.0,0.0,122200.0
1334,1623.0,3.6141,1.0,0.0,0.0,0.0,0.0,136000.0
1335,1171.0,6.4958,1.0,0.0,0.0,0.0,0.0,156500.0
1336,1010.0,10.3587,1.0,0.0,0.0,0.0,0.0,99200.0
1337,2515.0,9.2189,1.0,0.0,0.0,0.0,0.0,110600.0
1338,2549.0,3.2241,1.0,0.0,0.0,0.0,0.0,162200.0
1339,795.0,2.8448,1.0,0.0,0.0,0.0,0.0,177500.0
1340,1669.0,4.6375,1.0,0.0,0.0,0.0,0.0,166000.0
1341,3303.0,3.6171,1.0,0.0,0.0,0.0,0.0,160800.0
1342,598.0,3.4698,1.0,0.0,0.0,0.0,0.0,154800.0
1343,1449.0,4.6,1.0,0.0,0.0,0.0,0.0,87100.0
1344,1427.0,6.7082,1.0,0.0,0.0,0.0,0.0,95300.0
1345,850.0,8.153,1.0,0.0,0.0,0.0,0.0,100700.0
1346,1521.0,8.2954,1.0,0.0,0.0,0.0,0.0,113900.0
1347,1221.0,4.3,1.0,0.0,0.0,0.0,0.0,100200.0
1348,1071.0,3.3669,1.0,0.0,0.0,0.0,0.0,125000.0
1349,1212.0,4.2031,1.0,0.0,0.0,0.0,0.0,129800.0
1350,1535.0,3.0398,1.0,0.0,0.0,0.0,0.0,83500.0
1351,681.0,4.3214,1.0,0.0,0.0,0.0,0.0,139800.0
1352,20.0,0.536,1.0,0.0,0.0,0.0,0.0,98500.0
1353,1568.0,4.1656,1.0,0.0,0.0,0.0,0.0,156900.0
1354,2138.0,3.5714,1.0,0.0,0.0,0.0,0.0,165900.0
1355,2021.0,5.5683,1.0,0.0,0.0,0.0,0.0,133900.0
1356,1237.0,4.2415,1.0,0.0,0.0,0.0,0.0,225000.0
1357,1498.0,8.5677,1.0,0.0,0.0,0.0,0.0,166000.0
1358,2712.0,10.5575,1.0,0.0,0.0,0.0,0.0,144800.0
1359,258.0,5.738,1.0,0.0,0.0,0.0,0.0,178300.0
1360,1203.0,5.5291,1.0,0.0,0.0,0.0,0.0,139300.0
1361,1181.0,3.6058,1.0,0.0,0.0,0.0,0.0,150800.0
1362,1725.0,5.5456,1.0,0.0,0.0,0.0,0.0,196100.0
1363,1105.0,3.2222,1.0,0.0,0.0,0.0,0.0,116100.0
1364,1514.0,4.3359,1.0,0.0,0.0,0.0,0.0,129400.0
1365,1433.0,3.25,1.0,0.0,0.0,0.0,0.0,166400.0
1366,1311.0,3.5341,1.0,0.0,0.0,0.0,0.0,126500.0
1367,1696.0,2.9154,1.0,0.0,0.0,0.0,0.0,135700.0
1368,883.0,3.1287,1.0,0.0,0.0,0.0,0.0,172400.0
1369,1036.0,4.0417,1.0,0.0,0.0,0.0,0.0,113700.0
1370,1931.0,3.3438,1.0,0.0,0.0,0.0,0.0,159700.0
1371,1127.0,3.4625,1.0,0.0,0.0,0.0,0.0,156300.0
1372,791.0,4.0625,1.0,0.0,0.0,0.0,0.0,204200.0
1373,1500.0,2.8125,1.0,0.0,0.0,0.0,0.0,212600.0
1374,2487.0,2.4932,1.0,0.0,0.0,0.0,0.0,199900.0
1375,1051.0,2.286,1.0,0.0,0.0,0.0,0.0,205400.0
1376,1809.0,2.1793,1.0,0.0,0.0,0.0,0.0,206700.0
1377,1661.0,4.3812,1.0,0.0,0.0,0.0,0.0,287700.0
1378,2785.0,4.1213,1.0,0.0,0.0,0.0,0.0,245200.0
1379,1234.0,3.7437,1.0,0.0,0.0,0.0,0.0,294100.0
1380,1536.0,2.1687,1.0,0.0,0.0,0.0,0.0,297300.0
1381,996.0,2.8194,1.0,0.0,0.0,0.0,0.0,211000.0
1382,462.0,3.5893,1.0,0.0,0.0,0.0,0.0,225400.0
1383,1088.0,2.975,1.0,0.0,0.0,0.0,0.0,269600.0
1384,1371.0,5.2083,1.0,0.0,0.0,0.0,0.0,228200.0
1385,801.0,3.1806,1.0,0.0,0.0,0.0,0.0,235500.0
1386,3220.0,3.3389,1.0,0.0,0.0,0.0,0.0,166900.0
1387,125.0,0.8907,1.0,0.0,0.0,0.0,0.0,186100.0
1388,2496.0,3.133,1.0,0.0,0.0,0.0,0.0,211800.0
1389,1667.0,2.8667,1.0,0.0,0.0,0.0,0.0,197100.0
1390,1688.0,3.1691,1.0,0.0,0.0,0.0,0.0,189600.0
1391,1935.0,3.7184,1.0,0.0,0.0,0.0,0.0,266000.0
1392,1512.0,2.1071,1.0,0.0,0.0,0.0,0.0,186400.0
1393,1378.0,4.4094,1.0,0.0,0.0,0.0,0.0,190000.0
1394,836.0,12.8763,1.0,0.0,0.0,0.0,0.0,243000.0
1395,1089.0,3.575,1.0,0.0,0.0,0.0,0.0,235600.0
1396,1165.0,2.9417,1.0,0.0,0.0,0.0,0.0,196200.0
1397,1113.0,12.9591,1.0,0.0,0.0,0.0,0.0,182000.0
1398,3895.0,2.0672,1.0,0.0,0.0,0.0,0.0,169400.0
1399,735.0,5.8659,1.0,0.0,0.0,0.0,0.0,179300.0
1400,1218.0,4.15,1.0,0.0,0.0,0.0,0.0,235700.0
1401,2796.0,2.3974,1.0,0.0,0.0,0.0,0.0,205100.0
1402,846.0,8.2335,1.0,0.0,0.0,0.0,0.0,220800.0
1403,751.0,6.6739,1.0,0.0,0.0,0.0,0.0,233200.0
1404,1720.0,3.358,1.0,0.0,0.0,0.0,0.0,232100.0
1405,3596.0,2.8036,1.0,0.0,0.0,0.0,0.0,265700.0
1406,2103.0,2.325,1.0,0.0,0.0,0.0,0.0,247900.0
1407,2039.0,1.8209,1.0,0.0,0.0,0.0,0.0,273200.0
1408,4123.0,1.51,1.0,0.0,0.0,0.0,0.0,91100.0
1409,1463.0,1.7306,1.0,0.0,0.0,0.0,0.0,134500.0
1410,3030.0,1.5328,1.0,0.0,0.0,0.0,0.0,136200.0
1411,1552.0,2.0888,1.0,0.0,0.0,0.0,0.0,250000.0
1412,1445.0,2.1403,1.0,0.0,0.0,0.0,0.0,87500.0
1413,2626.0,1.8214,1.0,0.0,0.0,0.0,0.0,137500.0
1414,332.0,2.5556,1.0,0.0,0.0,0.0,0.0,136400.0
1415,597.0,1.5284,1.0,0.0,0.0,0.0,0.0,75000.0
1416,3432.0,1.7083,1.0,0.0,0.0,0.0,0.0,156300.0
1417,2717.0,1.7641,1.0,0.0,0.0,0.0,0.0,140600.0
1418,3155.0,2.2612,1.0,0.0,0.0,0.0,0.0,178300.0
1419,664.0,3.0357,1.0,0.0,0.0,0.0,0.0,175900.0
1420,3441.0,2.0467,1.0,0.0,0.0,0.0,0.0,139900.0
1421,984.0,1.9063,1.0,0.0,0.0,0.0,0.0,138200.0
1422,2178.0,2.0307,1.0,0.0,0.0,0.0,0.0,178200.0
1423,2500.0,1.5195,1.0,0.0,0.0,0.0,0.0,169300.0
1424,416.0,3.6953,1.0,0.0,0.0,0.0,0.0,161900.0
1425,1733.0,2.3568,1.0,0.0,0.0,0.0,0.0,166600.0
1426,849.0,3.2946,1.0,0.0,0.0,0.0,0.0,148900.0
1427,514.0,3.8472,1.0,0.0,0.0,0.0,0.0,165500.0
1428,727.0,4.5833,1.0,0.0,0.0,0.0,0.0,194000.0
1429,671.0,3.5083,1.0,0.0,0.0,0.0,0.0,226900.0
1430,2189.0,1.7542,1.0,0.0,0.0,0.0,0.0,202800.0
1431,754.0,3.37,1.0,0.0,0.0,0.0,0.0,211500.0
1432,1502.0,2.1766,1.0,0.0,0.0,0.0,0.0,165500.0
1433,557.0,1.525,1.0,0.0,0.0,0.0,0.0,161700.0
