,population,median_income,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,median_house_value
8200,1621.0,4.5,0.0,0.0,0.0,0.0,1.0,339800.0
8202,1080.0,3.901,0.0,0.0,0.0,0.0,1.0,432500.0
8204,1183.0,3.5985,0.0,0.0,0.0,0.0,1.0,500001.0
8206,940.0,4.5469,0.0,0.0,0.0,0.0,1.0,381000.0
8208,867.0,4.0795,0.0,0.0,0.0,0.0,1.0,400000.0
8210,1179.0,3.5214,0.0,0.0,0.0,0.0,1.0,398100.0
8212,791.0,5.8408,0.0,0.0,0.0,0.0,1.0,500000.0
8214,1175.0,4.7875,0.0,0.0,0.0,0.0,1.0,363800.0
8216,1240.0,3.7813,0.0,0.0,0.0,0.0,1.0,461500.0
8218,1127.0,7.0796,0.0,0.0,0.0,0.0,1.0,500001.0
8220,792.0,5.1815,0.0,0.0,0.0,0.0,1.0,500001.0
8222,3333.0,5.1508,0.0,0.0,0.0,0.0,1.0,367300.0
8224,2528.0,10.2233,0.0,0.0,0.0,0.0,1.0,500001.0
8226,1661.0,5.3046,0.0,0.0,0.0,0.0,1.0,360700.0
8462,950.0,2.425,0.0,0.0,0.0,0.0,1.0,255000.0
8484,724.0,6.6494,0.0,0.0,0.0,0.0,1.0,500001.0
8552,162.0,7.1264,0.0,0.0,0.0,0.0,1.0,500001.0
8576,2455.0,5.145,0.0,0.0,0.0,0.0,1.0,420200.0
8578,1526.0,4.5817,0.0,0.0,0.0,0.0,1.0,500001.0
8582,547.0,6.0308,0.0,0.0,0.0,0.0,1.0,416700.0
8668,954.0,6.4956,0.0,0.0,0.0,0.0,1.0,483600.0
8670,1647.0,5.0106,0.0,0.0,0.0,0.0,1.0,500001.0
8674,563.0,6.9296,0.0,0.0,0.0,0.0,1.0,500001.0
8676,877.0,5.7361,0.0,0.0,0.0,0.0,1.0,500001.0
8678,329.0,10.5045,0.0,0.0,0.0,0.0,1.0,500001.0
8696,4168.0,8.1782,0.0,0.0,0.0,0.0,1.0,500001.0
8698,654.0,8.2064,0.0,0.0,0.0,0.0,1.0,500001.0
8700,966.0,10.1241,0.0,0.0,0.0,0.0,1.0,500001.0
8702,1490.0,11.9993,0.0,0.0,0.0,0.0,1.0,500001.0
8704,1653.0,12.9758,0.0,0.0,0.0,0.0,1.0,500001.0
8706,2808.0,10.06,0.0,0.0,0.0,0.0,1.0,500001.0
8708,802.0,8.0957,0.0,0.0,0.0,0.0,1.0,500001.0
8710,4649.0,9.821,0.0,0.0,0.0,0.0,1.0,500001.0
8712,4474.0,7.7042,0.0,0.0,0.0,0.0,1.0,500001.0
8714,6897.0,8.2831,0.0,0.0,0.0,0.0,1.0,500001.0
8716,3392.0,10.0973,0.0,0.0,0.0,0.0,1.0,500001.0
8718,475.0,7.5594,0.0,0.0,0.0,0.0,1.0,500001.0
8722,1303.0,4.6042,0.0,0.0,0.0,0.0,1.0,357300.0
8724,1534.0,9.8214,0.0,0.0,0.0,0.0,1.0,500001.0
8726,366.0,11.6677,0.0,0.0,0.0,0.0,1.0,500001.0
8920,907.0,10.076,0.0,0.0,0.0,0.0,1.0,500001.0
8926,857.0,4.5333,0.0,0.0,0.0,0.0,1.0,377300.0
8928,12873.0,8.0137,0.0,0.0,0.0,0.0,1.0,399200.0
8930,1228.0,5.3749,0.0,0.0,0.0,0.0,1.0,346100.0
8932,4054.0,6.9935,0.0,0.0,0.0,0.0,1.0,385500.0
8934,2782.0,7.9184,0.0,0.0,0.0,0.0,1.0,500001.0
8936,5175.0,7.7848,0.0,0.0,0.0,0.0,1.0,500001.0
8938,487.0,6.83,0.0,0.0,0.0,0.0,1.0,500001.0
8940,606.0,8.4331,0.0,0.0,0.0,0.0,1.0,500001.0
8942,2750.0,8.7364,0.0,0.0,0.0,0.0,1.0,500001.0
9240,678.0,5.5789,0.0,0.0,0.0,0.0,1.0,292000.0
9242,825.0,4.2011,0.0,0.0,0.0,0.0,1.0,255400.0
9244,708.0,5.0766,0.0,0.0,0.0,0.0,1.0,305400.0
9246,3108.0,4.4375,0.0,0.0,0.0,0.0,1.0,289600.0
9328,358.0,6.8198,0.0,0.0,0.0,0.0,1.0,493800.0
9330,553.0,4.1792,0.0,0.0,0.0,0.0,1.0,350000.0
9332,629.0,4.3194,0.0,0.0,0.0,0.0,1.0,238700.0
9334,691.0,4.3125,0.0,0.0,0.0,0.0,1.0,261500.0
9336,628.0,3.5469,0.0,0.0,0.0,0.0,1.0,200000.0
9338,627.0,2.3482,0.0,0.0,0.0,0.0,1.0,163500.0
9340,815.0,3.4609,0.0,0.0,0.0,0.0,1.0,238800.0
9364,656.0,1.4952,0.0,0.0,0.0,0.0,1.0,69800.0
9406,1745.0,2.375,0.0,0.0,0.0,0.0,1.0,158800.0
9408,1140.0,2.1985,0.0,0.0,0.0,0.0,1.0,95300.0
9622,705.0,2.7321,0.0,0.0,0.0,0.0,1.0,150000.0
9690,479.0,3.5547,0.0,0.0,0.0,0.0,1.0,200000.0
9694,382.0,3.7083,0.0,0.0,0.0,0.0,1.0,210000.0
9696,411.0,3.2375,0.0,0.0,0.0,0.0,1.0,450000.0
9700,1312.0,6.5234,0.0,0.0,0.0,0.0,1.0,357400.0
9702,1374.0,4.174,0.0,0.0,0.0,0.0,1.0,394400.0
9704,1670.0,3.9792,0.0,0.0,0.0,0.0,1.0,468000.0
9706,628.0,3.4048,0.0,0.0,0.0,0.0,1.0,487100.0
9708,490.0,3.7852,0.0,0.0,0.0,0.0,1.0,465800.0
9710,582.0,3.275,0.0,0.0,0.0,0.0,1.0,500001.0
9712,622.0,5.0621,0.0,0.0,0.0,0.0,1.0,386500.0
9714,1108.0,5.8505,0.0,0.0,0.0,0.0,1.0,417100.0
9716,569.0,14.4113,0.0,0.0,0.0,0.0,1.0,500001.0
9718,1873.0,3.1543,0.0,0.0,0.0,0.0,1.0,253800.0
9720,406.0,4.0313,0.0,0.0,0.0,0.0,1.0,253800.0
9722,425.0,3.7614,0.0,0.0,0.0,0.0,1.0,241700.0
9726,578.0,2.5625,0.0,0.0,0.0,0.0,1.0,235400.0
9736,638.0,3.1912,0.0,0.0,0.0,0.0,1.0,319800.0
9738,428.0,4.3571,0.0,0.0,0.0,0.0,1.0,287500.0
9742,1519.0,3.2952,0.0,0.0,0.0,0.0,1.0,234600.0
9744,834.0,2.4922,0.0,0.0,0.0,0.0,1.0,243800.0
9746,1234.0,2.8727,0.0,0.0,0.0,0.0,1.0,225000.0
9748,1023.0,4.6182,0.0,0.0,0.0,0.0,1.0,301000.0
9750,1110.0,5.5519,0.0,0.0,0.0,0.0,1.0,329500.0
9756,1042.0,3.1364,0.0,0.0,0.0,0.0,1.0,150000.0
9758,3438.0,4.0432,0.0,0.0,0.0,0.0,1.0,450000.0
10314,2104.0,5.1482,0.0,0.0,0.0,0.0,1.0,500001.0
10316,1919.0,4.0313,0.0,0.0,0.0,0.0,1.0,282000.0
10318,661.0,6.487,0.0,0.0,0.0,0.0,1.0,294200.0
10320,805.0,7.6012,0.0,0.0,0.0,0.0,1.0,310800.0
10322,2812.0,6.3401,0.0,0.0,0.0,0.0,1.0,387300.0
10324,130.0,4.875,0.0,0.0,0.0,0.0,1.0,284100.0
10326,2321.0,3.3155,0.0,0.0,0.0,0.0,1.0,231000.0
10328,910.0,3.5729,0.0,0.0,0.0,0.0,1.0,370800.0
10330,604.0,2.3545,0.0,0.0,0.0,0.0,1.0,187500.0
10332,597.0,3.1395,0.0,0.0,0.0,0.0,1.0,310000.0
10334,2363.0,4.3897,0.0,0.0,0.0,0.0,1.0,341300.0
10336,878.0,5.1298,0.0,0.0,0.0,0.0,1.0,246000.0
10338,851.0,3.9875,0.0,0.0,0.0,0.0,1.0,346500.0
10340,713.0,6.5954,0.0,0.0,0.0,0.0,1.0,346200.0
10354,1408.0,6.3369,0.0,0.0,0.0,0.0,1.0,256000.0
10632,921.0,7.2988,0.0,0.0,0.0,0.0,1.0,500001.0
10694,384.0,5.2333,0.0,0.0,0.0,0.0,1.0,471400.0
11276,792.0,3.8187,0.0,0.0,0.0,0.0,1.0,137500.0
11322,960.0,6.1572,0.0,0.0,0.0,0.0,1.0,344000.0
11326,836.0,6.8939,0.0,0.0,0.0,0.0,1.0,383900.0
11338,1125.0,5.888,0.0,0.0,0.0,0.0,1.0,447700.0
11340,1949.0,4.355,0.0,0.0,0.0,0.0,1.0,429200.0
11342,755.0,2.8352,0.0,0.0,0.0,0.0,1.0,408300.0
11350,1260.0,3.2353,0.0,0.0,0.0,0.0,1.0,252900.0
11354,2427.0,10.1154,0.0,0.0,0.0,0.0,1.0,477700.0
11382,2429.0,9.5268,0.0,0.0,0.0,0.0,1.0,437900.0
11386,2261.0,5.883,0.0,0.0,0.0,0.0,1.0,295100.0
11388,2615.0,6.6188,0.0,0.0,0.0,0.0,1.0,380000.0
11390,785.0,5.4011,0.0,0.0,0.0,0.0,1.0,346400.0
11392,871.0,4.6369,0.0,0.0,0.0,0.0,1.0,422200.0
11394,872.0,4.537,0.0,0.0,0.0,0.0,1.0,495500.0
11396,645.0,5.0476,0.0,0.0,0.0,0.0,1.0,500001.0
11398,369.0,5.1824,0.0,0.0,0.0,0.0,1.0,500001.0
11400,1619.0,5.7704,0.0,0.0,0.0,0.0,1.0,500001.0
11402,1426.0,9.8177,0.0,0.0,0.0,0.0,1.0,500001.0
11404,964.0,15.0001,0.0,0.0,0.0,0.0,1.0,500001.0
11406,696.0,7.1673,0.0,0.0,0.0,0.0,1.0,340700.0
13874,535.0,5.392,0.0,0.0,0.0,0.0,1.0,408500.0
13876,459.0,8.1548,0.0,0.0,0.0,0.0,1.0,500001.0
13878,434.0,5.7914,0.0,0.0,0.0,0.0,1.0,500001.0
13880,2357.0,3.654,0.0,0.0,0.0,0.0,1.0,249000.0
13882,918.0,2.7222,0.0,0.0,0.0,0.0,1.0,284700.0
13884,643.0,1.9637,0.0,0.0,0.0,0.0,1.0,137500.0
13886,903.0,3.06,0.0,0.0,0.0,0.0,1.0,243800.0
13888,540.0,2.1532,0.0,0.0,0.0,0.0,1.0,240000.0
13890,804.0,2.2687,0.0,0.0,0.0,0.0,1.0,200000.0
13892,1211.0,3.0445,0.0,0.0,0.0,0.0,1.0,214800.0
13894,811.0,2.75,0.0,0.0,0.0,0.0,1.0,175000.0
13896,851.0,2.6181,0.0,0.0,0.0,0.0,1.0,204200.0
13898,962.0,2.2578,0.0,0.0,0.0,0.0,1.0,263600.0
13900,726.0,2.6818,0.0,0.0,0.0,0.0,1.0,159400.0
13902,2592.0,2.5553,0.0,0.0,0.0,0.0,1.0,178100.0
13904,956.0,2.4828,0.0,0.0,0.0,0.0,1.0,133300.0
13906,766.0,1.0353,0.0,0.0,0.0,0.0,1.0,150000.0
13908,880.0,2.4167,0.0,0.0,0.0,0.0,1.0,131300.0
13910,1308.0,2.6777,0.0,0.0,0.0,0.0,1.0,146400.0
13912,965.0,2.0792,0.0,0.0,0.0,0.0,1.0,160000.0
13914,1191.0,2.1094,0.0,0.0,0.0,0.0,1.0,162500.0
13916,1235.0,1.9392,0.0,0.0,0.0,0.0,1.0,142900.0
13918,1283.0,2.1563,0.0,0.0,0.0,0.0,1.0,127100.0
13920,898.0,2.2264,0.0,0.0,0.0,0.0,1.0,112500.0
13922,2051.0,2.1292,0.0,0.0,0.0,0.0,1.0,135000.0
13924,698.0,3.0,0.0,0.0,0.0,0.0,1.0,168800.0
13926,1936.0,2.693,0.0,0.0,0.0,0.0,1.0,174100.0
13928,978.0,3.2708,0.0,0.0,0.0,0.0,1.0,155200.0
13930,992.0,2.2599,0.0,0.0,0.0,0.0,1.0,157600.0
13932,1251.0,1.9886,0.0,0.0,0.0,0.0,1.0,119200.0
13934,1025.0,1.64,0.0,0.0,0.0,0.0,1.0,130000.0
13936,1250.0,2.4297,0.0,0.0,0.0,0.0,1.0,139000.0
13938,620.0,2.4821,0.0,0.0,0.0,0.0,1.0,123600.0
13940,1339.0,1.9152,0.0,0.0,0.0,0.0,1.0,128100.0
13942,936.0,2.5991,0.0,0.0,0.0,0.0,1.0,147500.0
13944,803.0,2.1856,0.0,0.0,0.0,0.0,1.0,120500.0
13946,617.0,3.6705,0.0,0.0,0.0,0.0,1.0,167000.0
13948,977.0,3.125,0.0,0.0,0.0,0.0,1.0,192200.0
13950,478.0,4.3875,0.0,0.0,0.0,0.0,1.0,300000.0
13952,883.0,4.2813,0.0,0.0,0.0,0.0,1.0,270800.0
13954,470.0,3.5481,0.0,0.0,0.0,0.0,1.0,203100.0
13956,1108.0,3.3854,0.0,0.0,0.0,0.0,1.0,204400.0
13958,672.0,1.9799,0.0,0.0,0.0,0.0,1.0,122700.0
13960,1304.0,2.0852,0.0,0.0,0.0,0.0,1.0,114400.0
13962,1905.0,1.3448,0.0,0.0,0.0,0.0,1.0,91300.0
13964,1812.0,1.6896,0.0,0.0,0.0,0.0,1.0,100000.0
13966,882.0,2.2287,0.0,0.0,0.0,0.0,1.0,140000.0
13968,619.0,2.9286,0.0,0.0,0.0,0.0,1.0,151800.0
13970,1686.0,1.4828,0.0,0.0,0.0,0.0,1.0,94800.0
13972,2120.0,1.0617,0.0,0.0,0.0,0.0,1.0,92400.0
13974,601.0,2.4219,0.0,0.0,0.0,0.0,1.0,90600.0
13976,1373.0,2.113,0.0,0.0,0.0,0.0,1.0,102100.0
13978,1831.0,1.6102,0.0,0.0,0.0,0.0,1.0,93400.0
13980,665.0,2.4524,0.0,0.0,0.0,0.0,1.0,90300.0
13982,1135.0,2.3269,0.0,0.0,0.0,0.0,1.0,97300.0
13984,574.0,3.8355,0.0,0.0,0.0,0.0,1.0,126700.0
13986,1620.0,1.6034,0.0,0.0,0.0,0.0,1.0,84400.0
13988,3555.0,1.6747,0.0,0.0,0.0,0.0,1.0,100000.0
13990,1528.0,1.4886,0.0,0.0,0.0,0.0,1.0,89800.0
13992,930.0,1.2347,0.0,0.0,0.0,0.0,1.0,128100.0
13994,1230.0,1.875,0.0,0.0,0.0,0.0,1.0,95000.0
13996,1482.0,1.6789,0.0,0.0,0.0,0.0,1.0,95500.0
13998,1639.0,1.7391,0.0,0.0,0.0,0.0,1.0,125000.0
14000,1219.0,2.3148,0.0,0.0,0.0,0.0,1.0,154200.0
14002,1687.0,3.3026,0.0,0.0,0.0,0.0,1.0,119100.0
14004,1193.0,3.1719,0.0,0.0,0.0,0.0,1.0,115300.0
14006,1263.0,2.5583,0.0,0.0,0.0,0.0,1.0,120700.0
14008,2067.0,1.8103,0.0,0.0,0.0,0.0,1.0,124700.0
14010,1472.0,2.1757,0.0,0.0,0.0,0.0,1.0,110100.0
14012,1903.0,3.6974,0.0,0.0,0.0,0.0,1.0,122000.0
14014,753.0,2.3812,0.0,0.0,0.0,0.0,1.0,135100.0
14016,1953.0,1.4254,0.0,0.0,0.0,0.0,1.0,111300.0
14018,1524.0,1.6815,0.0,0.0,0.0,0.0,1.0,218800.0
