,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
883,-121.95,37.55,21.0,10687.0,1540.0,4552.0,1520.0,6.6478,333400.0,1.0,0.0,0.0,0.0,0.0
884,-121.93,37.54,25.0,1354.0,192.0,596.0,220.0,6.629,352400.0,1.0,0.0,0.0,0.0,0.0
885,-121.94,37.54,27.0,3715.0,526.0,1631.0,538.0,6.2179,305300.0,1.0,0.0,0.0,0.0,0.0
886,-121.94,37.53,33.0,2095.0,342.0,941.0,304.0,5.761,259600.0,1.0,0.0,0.0,0.0,0.0
887,-121.95,37.54,29.0,3517.0,645.0,1724.0,585.0,4.6641,248900.0,1.0,0.0,0.0,0.0,0.0
888,-121.94,37.54,31.0,2537.0,382.0,1067.0,410.0,6.7599,356000.0,1.0,0.0,0.0,0.0,0.0
889,-121.96,37.54,14.0,5106.0,1207.0,2738.0,1108.0,3.9909,236000.0,1.0,0.0,0.0,0.0,0.0
890,-121.96,37.53,23.0,2215.0,475.0,1278.0,492.0,4.2955,218800.0,1.0,0.0,0.0,0.0,0.0
891,-121.96,37.53,28.0,2949.0,529.0,1538.0,545.0,4.9615,228000.0,1.0,0.0,0.0,0.0,0.0
892,-121.96,37.53,18.0,2375.0,652.0,1252.0,586.0,2.6198,235900.0,1.0,0.0,0.0,0.0,0.0
893,-121.97,37.54,28.0,2312.0,496.0,1344.0,467.0,4.7135,203200.0,1.0,0.0,0.0,0.0,0.0
894,-121.97,37.53,35.0,2277.0,420.0,1353.0,413.0,4.75,197000.0,1.0,0.0,0.0,0.0,0.0
895,-121.97,37.53,26.0,2506.0,387.0,1273.0,406.0,5.4299,236400.0,1.0,0.0,0.0,0.0,0.0
896,-121.98,37.53,28.0,2829.0,566.0,1610.0,540.0,4.6,223200.0,1.0,0.0,0.0,0.0,0.0
897,-121.98,37.53,26.0,3179.0,703.0,2142.0,639.0,4.1947,222700.0,1.0,0.0,0.0,0.0,0.0
898,-121.99,37.54,26.0,2332.0,371.0,1285.0,404.0,5.388,225000.0,1.0,0.0,0.0,0.0,0.0
899,-121.99,37.54,18.0,3584.0,715.0,1673.0,661.0,3.9444,240100.0,1.0,0.0,0.0,0.0,0.0
900,-121.99,37.54,28.0,3046.0,507.0,1772.0,516.0,5.3283,227900.0,1.0,0.0,0.0,0.0,0.0
901,-121.99,37.55,28.0,2414.0,415.0,1106.0,453.0,4.8403,268600.0,1.0,0.0,0.0,0.0,0.0
902,-122.0,37.54,29.0,4133.0,744.0,2023.0,749.0,5.1616,275100.0,1.0,0.0,0.0,0.0,0.0
904,-122.0,37.55,27.0,6103.0,1249.0,3026.0,1134.0,4.1591,332400.0,1.0,0.0,0.0,0.0,0.0
906,-122.0,37.54,26.0,1910.0,371.0,852.0,357.0,5.8325,298900.0,1.0,0.0,0.0,0.0,0.0
908,-121.99,37.53,25.0,5405.0,939.0,2831.0,923.0,5.0423,222200.0,1.0,0.0,0.0,0.0,0.0
909,-121.97,37.52,26.0,3761.0,623.0,1776.0,613.0,4.5317,232600.0,1.0,0.0,0.0,0.0,0.0
910,-121.97,37.51,25.0,3333.0,511.0,1671.0,504.0,5.4359,258300.0,1.0,0.0,0.0,0.0,0.0
911,-121.97,37.52,23.0,4925.0,948.0,2530.0,894.0,5.0824,230900.0,1.0,0.0,0.0,0.0,0.0
912,-121.95,37.52,33.0,3994.0,764.0,2721.0,763.0,5.2308,196900.0,1.0,0.0,0.0,0.0,0.0
913,-121.96,37.51,22.0,5811.0,1125.0,3215.0,1086.0,4.4107,223500.0,1.0,0.0,0.0,0.0,0.0
914,-121.96,37.52,26.0,4211.0,741.0,2352.0,734.0,5.2396,223900.0,1.0,0.0,0.0,0.0,0.0
915,-121.93,37.53,27.0,5532.0,973.0,2855.0,960.0,4.7478,243500.0,1.0,0.0,0.0,0.0,0.0
916,-121.92,37.53,7.0,28258.0,3864.0,12203.0,3701.0,8.4045,451100.0,1.0,0.0,0.0,0.0,0.0
917,-121.89,37.49,9.0,4909.0,577.0,1981.0,591.0,9.7194,500001.0,1.0,0.0,0.0,0.0,0.0
918,-121.92,37.49,10.0,7441.0,1588.0,3571.0,1466.0,5.1643,193100.0,1.0,0.0,0.0,0.0,0.0
919,-121.92,37.48,23.0,4314.0,676.0,1972.0,623.0,5.3813,264400.0,1.0,0.0,0.0,0.0,0.0
920,-121.92,37.47,26.0,2016.0,322.0,1105.0,357.0,6.0878,246900.0,1.0,0.0,0.0,0.0,0.0
921,-121.91,37.47,13.0,5377.0,744.0,2759.0,760.0,6.868,337300.0,1.0,0.0,0.0,0.0,0.0
939,-122.0,37.51,7.0,6352.0,1390.0,3223.0,1316.0,4.9867,181700.0,1.0,0.0,0.0,0.0,0.0
940,-121.92,37.72,4.0,7477.0,1576.0,2937.0,1506.0,5.1437,299400.0,1.0,0.0,0.0,0.0,0.0
941,-121.92,37.72,22.0,4638.0,716.0,2302.0,687.0,5.347,219500.0,1.0,0.0,0.0,0.0,0.0
942,-121.91,37.71,25.0,4377.0,668.0,2038.0,671.0,5.7233,231800.0,1.0,0.0,0.0,0.0,0.0
943,-121.93,37.72,26.0,3816.0,637.0,1935.0,642.0,4.4697,221300.0,1.0,0.0,0.0,0.0,0.0
944,-121.93,37.72,26.0,2806.0,459.0,1453.0,444.0,4.9107,213800.0,1.0,0.0,0.0,0.0,0.0
945,-121.93,37.71,26.0,4822.0,845.0,2288.0,805.0,4.2281,206000.0,1.0,0.0,0.0,0.0,0.0
946,-121.94,37.71,15.0,6473.0,1027.0,2484.0,970.0,5.0143,271100.0,1.0,0.0,0.0,0.0,0.0
947,-121.96,37.71,6.0,8072.0,1050.0,3386.0,1062.0,7.2494,336500.0,1.0,0.0,0.0,0.0,0.0
949,-121.93,37.66,24.0,3166.0,424.0,1081.0,400.0,8.3337,500001.0,1.0,0.0,0.0,0.0,0.0
950,-121.92,37.69,13.0,3742.0,555.0,1590.0,559.0,7.316,285400.0,1.0,0.0,0.0,0.0,0.0
952,-121.92,37.68,23.0,1655.0,223.0,706.0,219.0,7.2211,291900.0,1.0,0.0,0.0,0.0,0.0
953,-121.93,37.7,3.0,2456.0,582.0,793.0,456.0,4.4087,225600.0,1.0,0.0,0.0,0.0,0.0
954,-121.91,37.69,23.0,2179.0,308.0,926.0,299.0,5.9345,259600.0,1.0,0.0,0.0,0.0,0.0
955,-121.91,37.68,20.0,1804.0,254.0,831.0,260.0,6.177,262900.0,1.0,0.0,0.0,0.0,0.0
956,-121.91,37.68,18.0,3631.0,547.0,1700.0,520.0,5.817,257300.0,1.0,0.0,0.0,0.0,0.0
957,-121.91,37.69,18.0,2876.0,423.0,1395.0,427.0,6.3132,259200.0,1.0,0.0,0.0,0.0,0.0
958,-121.89,37.68,12.0,7490.0,1207.0,3329.0,1136.0,6.3373,339700.0,1.0,0.0,0.0,0.0,0.0
960,-121.89,37.68,22.0,1898.0,239.0,734.0,245.0,6.2918,334100.0,1.0,0.0,0.0,0.0,0.0
965,-121.9,37.67,15.0,2130.0,273.0,876.0,285.0,7.2639,332400.0,1.0,0.0,0.0,0.0,0.0
966,-121.9,37.67,7.0,9540.0,1294.0,3926.0,1229.0,7.4353,389800.0,1.0,0.0,0.0,0.0,0.0
972,-121.87,37.57,13.0,5519.0,833.0,2444.0,825.0,7.0691,393200.0,1.0,0.0,0.0,0.0,0.0
983,-121.89,37.69,4.0,6159.0,1510.0,2649.0,1241.0,3.62,139300.0,1.0,0.0,0.0,0.0,0.0
1532,-121.94,37.73,22.0,1980.0,291.0,861.0,290.0,6.2726,258200.0,1.0,0.0,0.0,0.0,0.0
1533,-121.94,37.73,22.0,6719.0,1068.0,2843.0,994.0,6.1265,260300.0,1.0,0.0,0.0,0.0,0.0
1534,-121.93,37.73,23.0,2564.0,347.0,1043.0,351.0,6.2048,275000.0,1.0,0.0,0.0,0.0,0.0
1535,-121.93,37.73,8.0,831.0,231.0,404.0,224.0,3.375,350000.0,1.0,0.0,0.0,0.0,0.0
1536,-121.95,37.74,19.0,1127.0,170.0,518.0,167.0,6.3325,250000.0,1.0,0.0,0.0,0.0,0.0
1537,-121.95,37.74,19.0,5721.0,837.0,2653.0,813.0,6.2631,266000.0,1.0,0.0,0.0,0.0,0.0
1538,-121.94,37.75,17.0,2559.0,370.0,1238.0,377.0,6.2781,269800.0,1.0,0.0,0.0,0.0,0.0
1539,-121.92,37.73,24.0,1407.0,327.0,501.0,295.0,2.4821,157200.0,1.0,0.0,0.0,0.0,0.0
1540,-121.93,37.74,16.0,3326.0,419.0,1272.0,402.0,6.8806,343500.0,1.0,0.0,0.0,0.0,0.0
1541,-121.94,37.75,16.0,5121.0,735.0,2464.0,761.0,6.6204,296100.0,1.0,0.0,0.0,0.0,0.0
1542,-121.97,37.79,17.0,5688.0,824.0,2111.0,773.0,6.6131,312500.0,1.0,0.0,0.0,0.0,0.0
1543,-121.98,37.8,17.0,3354.0,422.0,1457.0,425.0,7.6473,345800.0,1.0,0.0,0.0,0.0,0.0
1544,-121.98,37.8,16.0,2498.0,330.0,1027.0,343.0,8.155,343700.0,1.0,0.0,0.0,0.0,0.0
1545,-121.98,37.81,18.0,2903.0,387.0,1127.0,372.0,5.5921,359100.0,1.0,0.0,0.0,0.0,0.0
1546,-121.96,37.81,12.0,6488.0,778.0,2404.0,765.0,8.3188,403400.0,1.0,0.0,0.0,0.0,0.0
1547,-121.97,37.8,17.0,3279.0,418.0,1222.0,381.0,7.9168,356000.0,1.0,0.0,0.0,0.0,0.0
1548,-121.94,37.8,8.0,11336.0,1657.0,4089.0,1555.0,7.8287,369200.0,1.0,0.0,0.0,0.0,0.0
1549,-121.97,37.79,16.0,3873.0,484.0,1451.0,501.0,6.7857,341300.0,1.0,0.0,0.0,0.0,0.0
1550,-121.95,37.78,4.0,14652.0,2826.0,5613.0,2579.0,6.3942,356700.0,1.0,0.0,0.0,0.0,0.0
1551,-121.96,37.76,8.0,3865.0,463.0,1548.0,432.0,9.7037,425100.0,1.0,0.0,0.0,0.0,0.0
1552,-121.94,37.76,4.0,6875.0,1439.0,2889.0,1307.0,4.6932,356100.0,1.0,0.0,0.0,0.0,0.0
1553,-121.93,37.76,5.0,2255.0,269.0,876.0,258.0,10.3345,461400.0,1.0,0.0,0.0,0.0,0.0
1554,-121.92,37.74,8.0,452.0,51.0,140.0,43.0,12.5915,432400.0,1.0,0.0,0.0,0.0,0.0
1555,-121.93,37.78,2.0,227.0,35.0,114.0,49.0,3.1591,434700.0,1.0,0.0,0.0,0.0,0.0
1556,-121.96,37.74,2.0,200.0,20.0,25.0,9.0,15.0001,350000.0,1.0,0.0,0.0,0.0,0.0
1557,-121.97,37.76,8.0,3743.0,581.0,1633.0,567.0,6.7027,381900.0,1.0,0.0,0.0,0.0,0.0
1558,-121.97,37.77,13.0,7241.0,1007.0,3221.0,947.0,7.2216,324600.0,1.0,0.0,0.0,0.0,0.0
1559,-121.98,37.74,8.0,2865.0,389.0,1376.0,417.0,7.9393,399300.0,1.0,0.0,0.0,0.0,0.0
1562,-122.0,37.82,20.0,2206.0,458.0,926.0,432.0,4.6042,256400.0,1.0,0.0,0.0,0.0,0.0
1563,-121.99,37.82,22.0,1248.0,271.0,579.0,269.0,3.375,200000.0,1.0,0.0,0.0,0.0,0.0
1565,-121.99,37.77,14.0,8213.0,1364.0,3283.0,1286.0,5.1755,294800.0,1.0,0.0,0.0,0.0,0.0
1566,-121.99,37.81,17.0,465.0,83.0,146.0,75.0,4.9018,188500.0,1.0,0.0,0.0,0.0,0.0
1572,-122.0,37.86,18.0,8953.0,1074.0,3011.0,993.0,10.7372,500001.0,1.0,0.0,0.0,0.0,0.0
1575,-122.0,37.84,16.0,7681.0,946.0,2777.0,908.0,9.5271,500001.0,1.0,0.0,0.0,0.0,0.0
1577,-121.99,37.83,16.0,2939.0,380.0,1177.0,396.0,8.0839,372000.0,1.0,0.0,0.0,0.0,0.0
1578,-121.98,37.82,18.0,9117.0,1248.0,3280.0,1167.0,8.003,351300.0,1.0,0.0,0.0,0.0,0.0
1579,-121.95,37.81,5.0,7178.0,898.0,2823.0,907.0,9.0776,450400.0,1.0,0.0,0.0,0.0,0.0
1852,-123.91,41.68,22.0,1880.0,360.0,743.0,314.0,2.9688,152700.0,1.0,0.0,0.0,0.0,0.0
1853,-123.83,41.88,18.0,1504.0,357.0,660.0,258.0,3.13,116700.0,1.0,0.0,0.0,0.0,0.0
2560,-124.02,40.8,22.0,2588.0,435.0,1198.0,442.0,3.9792,133900.0,1.0,0.0,0.0,0.0,0.0
2575,-123.74,40.66,25.0,2395.0,431.0,983.0,375.0,3.0469,136000.0,1.0,0.0,0.0,0.0,0.0
2577,-123.76,41.03,24.0,2386.0,565.0,1058.0,414.0,2.0644,79800.0,1.0,0.0,0.0,0.0,0.0
2578,-123.85,41.32,31.0,938.0,238.0,425.0,157.0,1.0486,36700.0,1.0,0.0,0.0,0.0,0.0
2579,-123.72,41.09,19.0,1970.0,431.0,1166.0,363.0,1.8208,50000.0,1.0,0.0,0.0,0.0,0.0
2580,-123.63,41.11,19.0,1797.0,384.0,1033.0,327.0,1.4911,59200.0,1.0,0.0,0.0,0.0,0.0
2581,-123.66,41.3,22.0,1580.0,372.0,686.0,264.0,1.8065,62700.0,1.0,0.0,0.0,0.0,0.0
2587,-124.01,40.97,21.0,1513.0,319.0,943.0,301.0,3.538,102700.0,1.0,0.0,0.0,0.0,0.0
2588,-124.01,40.89,28.0,1470.0,336.0,811.0,314.0,2.4559,75600.0,1.0,0.0,0.0,0.0,0.0
2589,-123.98,40.88,41.0,1719.0,372.0,844.0,336.0,2.6923,84200.0,1.0,0.0,0.0,0.0,0.0
2590,-123.88,40.93,28.0,1272.0,259.0,519.0,220.0,3.2891,106300.0,1.0,0.0,0.0,0.0,0.0
2603,-124.02,40.72,28.0,3513.0,634.0,1658.0,598.0,3.8095,119900.0,1.0,0.0,0.0,0.0,0.0
2619,-124.05,40.59,32.0,1878.0,340.0,937.0,353.0,3.4408,95200.0,1.0,0.0,0.0,0.0,0.0
2620,-124.09,40.55,24.0,2978.0,553.0,1370.0,480.0,2.7644,97300.0,1.0,0.0,0.0,0.0,0.0
2621,-123.96,40.57,31.0,1854.0,365.0,883.0,310.0,2.3167,92600.0,1.0,0.0,0.0,0.0,0.0
2623,-124.14,40.58,25.0,1899.0,357.0,891.0,355.0,2.6987,92500.0,1.0,0.0,0.0,0.0,0.0
2624,-124.14,40.57,29.0,2864.0,600.0,1314.0,562.0,2.1354,75100.0,1.0,0.0,0.0,0.0,0.0
2625,-124.11,40.57,33.0,1348.0,234.0,573.0,236.0,2.4896,74100.0,1.0,0.0,0.0,0.0,0.0
2626,-124.1,40.5,30.0,1927.0,393.0,996.0,374.0,2.2357,72300.0,1.0,0.0,0.0,0.0,0.0
2627,-124.1,40.5,42.0,2380.0,553.0,1300.0,504.0,1.7574,57500.0,1.0,0.0,0.0,0.0,0.0
2628,-124.09,40.44,38.0,2220.0,426.0,1041.0,401.0,2.3947,70500.0,1.0,0.0,0.0,0.0,0.0
2629,-124.1,40.47,52.0,1196.0,236.0,965.0,265.0,3.5345,55000.0,1.0,0.0,0.0,0.0,0.0
2630,-124.03,40.45,34.0,1006.0,213.0,443.0,158.0,2.6094,71300.0,1.0,0.0,0.0,0.0,0.0
2636,-124.0,40.22,16.0,2088.0,535.0,816.0,326.0,1.319,70700.0,1.0,0.0,0.0,0.0,0.0
2637,-123.84,40.28,28.0,2809.0,605.0,1093.0,438.0,2.0962,74000.0,1.0,0.0,0.0,0.0,0.0
2638,-123.68,40.24,31.0,1852.0,452.0,917.0,359.0,1.725,54300.0,1.0,0.0,0.0,0.0,0.0
2639,-123.82,40.16,19.0,2283.0,634.0,1184.0,453.0,1.2227,76800.0,1.0,0.0,0.0,0.0,0.0
2640,-123.82,40.12,33.0,2985.0,591.0,1221.0,486.0,2.087,82400.0,1.0,0.0,0.0,0.0,0.0
2641,-123.75,40.11,35.0,2052.0,477.0,900.0,402.0,1.9625,101500.0,1.0,0.0,0.0,0.0,0.0
2642,-123.78,40.05,17.0,2019.0,496.0,899.0,347.0,2.1864,101900.0,1.0,0.0,0.0,0.0,0.0
3240,-123.07,39.12,24.0,1098.0,193.0,353.0,145.0,3.8333,92600.0,1.0,0.0,0.0,0.0,0.0
3246,-122.99,39.02,14.0,1582.0,301.0,851.0,273.0,3.45,164100.0,1.0,0.0,0.0,0.0,0.0
3299,-122.92,38.97,20.0,2067.0,384.0,904.0,333.0,2.9934,134200.0,1.0,0.0,0.0,0.0,0.0
3300,-122.89,38.93,20.0,1214.0,247.0,504.0,223.0,2.7188,105700.0,1.0,0.0,0.0,0.0,0.0
3303,-122.83,38.89,11.0,640.0,134.0,268.0,90.0,3.4514,100000.0,1.0,0.0,0.0,0.0,0.0
3304,-122.74,38.83,12.0,4515.0,909.0,1554.0,528.0,3.3531,90800.0,1.0,0.0,0.0,0.0,0.0
3344,-118.27,34.27,27.0,5205.0,859.0,2363.0,888.0,6.1946,276100.0,1.0,0.0,0.0,0.0,0.0
3345,-118.28,34.26,32.0,1079.0,207.0,486.0,167.0,4.9833,213000.0,1.0,0.0,0.0,0.0,0.0
3346,-118.29,34.26,33.0,3177.0,713.0,1845.0,612.0,4.008,191100.0,1.0,0.0,0.0,0.0,0.0
3347,-118.3,34.26,37.0,2824.0,633.0,1619.0,573.0,3.5568,184500.0,1.0,0.0,0.0,0.0,0.0
3348,-118.3,34.26,42.0,2186.0,423.0,1145.0,439.0,4.81,191900.0,1.0,0.0,0.0,0.0,0.0
3349,-118.28,34.25,35.0,2045.0,450.0,1166.0,407.0,3.5214,197600.0,1.0,0.0,0.0,0.0,0.0
3350,-118.29,34.25,19.0,1988.0,594.0,1399.0,527.0,2.4727,175000.0,1.0,0.0,0.0,0.0,0.0
3351,-118.29,34.25,8.0,5568.0,1514.0,3565.0,1374.0,3.0795,161500.0,1.0,0.0,0.0,0.0,0.0
3352,-118.27,34.25,37.0,2489.0,454.0,1215.0,431.0,5.0234,257600.0,1.0,0.0,0.0,0.0,0.0
3353,-118.27,34.25,35.0,2091.0,360.0,879.0,326.0,4.4485,261900.0,1.0,0.0,0.0,0.0,0.0
3354,-118.27,34.24,30.0,2180.0,369.0,1050.0,390.0,6.3688,277600.0,1.0,0.0,0.0,0.0,0.0
3355,-118.27,34.25,35.0,779.0,143.0,371.0,150.0,4.6635,230100.0,1.0,0.0,0.0,0.0,0.0
3356,-118.27,34.25,39.0,699.0,150.0,358.0,143.0,4.4375,195800.0,1.0,0.0,0.0,0.0,0.0
3357,-118.28,34.24,32.0,2542.0,526.0,1278.0,493.0,4.45,263600.0,1.0,0.0,0.0,0.0,0.0
3358,-118.28,34.24,29.0,3390.0,580.0,1543.0,576.0,5.6184,316900.0,1.0,0.0,0.0,0.0,0.0
3359,-118.3,34.25,36.0,1300.0,304.0,688.0,261.0,3.1523,176700.0,1.0,0.0,0.0,0.0,0.0
3360,-118.33,34.24,31.0,6434.0,1188.0,3540.0,1131.0,4.2639,293300.0,1.0,0.0,0.0,0.0,0.0
3361,-118.35,34.22,19.0,9259.0,1653.0,3963.0,1595.0,5.997,228700.0,1.0,0.0,0.0,0.0,0.0
3362,-118.35,34.22,30.0,1260.0,222.0,638.0,229.0,4.1302,258300.0,1.0,0.0,0.0,0.0,0.0
3363,-118.35,34.21,39.0,1470.0,312.0,1047.0,284.0,3.275,181400.0,1.0,0.0,0.0,0.0,0.0
3364,-118.35,34.21,42.0,1073.0,220.0,804.0,226.0,3.75,172600.0,1.0,0.0,0.0,0.0,0.0
3365,-118.31,34.28,34.0,3258.0,610.0,1810.0,633.0,5.1145,219900.0,1.0,0.0,0.0,0.0,0.0
3366,-118.31,34.27,35.0,1446.0,274.0,759.0,291.0,6.0808,215600.0,1.0,0.0,0.0,0.0,0.0
3367,-118.3,34.26,43.0,1510.0,310.0,809.0,277.0,3.599,176500.0,1.0,0.0,0.0,0.0,0.0
3368,-118.3,34.26,40.0,1065.0,214.0,605.0,183.0,4.1964,185900.0,1.0,0.0,0.0,0.0,0.0
3369,-118.31,34.26,38.0,2264.0,460.0,1124.0,388.0,4.2685,189600.0,1.0,0.0,0.0,0.0,0.0
3370,-118.31,34.26,41.0,1297.0,327.0,733.0,315.0,3.0583,160300.0,1.0,0.0,0.0,0.0,0.0
3371,-118.31,34.26,34.0,1797.0,363.0,948.0,363.0,4.1339,187300.0,1.0,0.0,0.0,0.0,0.0
3372,-118.32,34.26,32.0,3690.0,791.0,1804.0,715.0,4.4875,222700.0,1.0,0.0,0.0,0.0,0.0
3373,-118.35,34.28,30.0,3214.0,513.0,1700.0,533.0,4.6944,248200.0,1.0,0.0,0.0,0.0,0.0
3374,-118.33,34.27,29.0,3034.0,732.0,1776.0,702.0,3.1349,230200.0,1.0,0.0,0.0,0.0,0.0
3375,-118.35,34.27,32.0,604.0,108.0,314.0,113.0,6.2037,205400.0,1.0,0.0,0.0,0.0,0.0
3376,-118.34,34.26,37.0,1776.0,301.0,702.0,265.0,5.2661,314900.0,1.0,0.0,0.0,0.0,0.0
3377,-118.35,34.25,34.0,2795.0,460.0,1267.0,443.0,6.1464,354400.0,1.0,0.0,0.0,0.0,0.0
3378,-118.36,34.26,34.0,3677.0,573.0,1598.0,568.0,6.838,378000.0,1.0,0.0,0.0,0.0,0.0
3379,-118.3,34.26,28.0,1643.0,489.0,1142.0,458.0,3.1607,200600.0,1.0,0.0,0.0,0.0,0.0
3380,-118.3,34.25,44.0,1442.0,285.0,859.0,292.0,4.5833,197300.0,1.0,0.0,0.0,0.0,0.0
3381,-118.31,34.26,37.0,1444.0,246.0,624.0,239.0,5.76,239400.0,1.0,0.0,0.0,0.0,0.0
3382,-118.31,34.26,36.0,1882.0,453.0,1005.0,409.0,3.8,217100.0,1.0,0.0,0.0,0.0,0.0
3383,-118.32,34.26,24.0,5106.0,1010.0,2310.0,957.0,4.4375,191500.0,1.0,0.0,0.0,0.0,0.0
3384,-118.39,34.28,24.0,4694.0,820.0,3566.0,777.0,4.4818,166200.0,1.0,0.0,0.0,0.0,0.0
3385,-118.38,34.28,22.0,4428.0,825.0,3152.0,836.0,4.7932,166300.0,1.0,0.0,0.0,0.0,0.0
3386,-118.4,34.28,16.0,6573.0,1480.0,6161.0,1473.0,3.3304,154900.0,1.0,0.0,0.0,0.0,0.0
3387,-118.38,34.27,8.0,3248.0,847.0,2608.0,731.0,2.8214,158300.0,1.0,0.0,0.0,0.0,0.0
3388,-118.41,34.29,35.0,1008.0,204.0,1162.0,215.0,3.35,147600.0,1.0,0.0,0.0,0.0,0.0
3389,-118.41,34.29,32.0,1591.0,320.0,1818.0,306.0,4.2969,145800.0,1.0,0.0,0.0,0.0,0.0
3390,-118.42,34.28,29.0,1271.0,272.0,1338.0,266.0,4.125,150000.0,1.0,0.0,0.0,0.0,0.0
3391,-118.41,34.28,32.0,2574.0,531.0,2609.0,472.0,3.7566,146700.0,1.0,0.0,0.0,0.0,0.0
3392,-118.4,34.28,22.0,3517.0,810.0,3134.0,847.0,2.6652,164800.0,1.0,0.0,0.0,0.0,0.0
3393,-118.42,34.28,35.0,822.0,200.0,1197.0,203.0,3.2865,133300.0,1.0,0.0,0.0,0.0,0.0
3394,-118.42,34.28,34.0,1999.0,427.0,2391.0,439.0,2.8,144300.0,1.0,0.0,0.0,0.0,0.0
3395,-118.42,34.27,33.0,1209.0,341.0,1097.0,283.0,1.6295,134300.0,1.0,0.0,0.0,0.0,0.0
3396,-118.42,34.27,33.0,937.0,216.0,1216.0,212.0,3.3214,131300.0,1.0,0.0,0.0,0.0,0.0
3397,-118.42,34.27,35.0,674.0,153.0,808.0,173.0,2.6667,147800.0,1.0,0.0,0.0,0.0,0.0
3398,-118.43,34.28,30.0,1384.0,308.0,2054.0,301.0,3.0132,142600.0,1.0,0.0,0.0,0.0,0.0
3399,-118.43,34.27,31.0,1130.0,276.0,1533.0,269.0,4.2353,156800.0,1.0,0.0,0.0,0.0,0.0
3400,-118.43,34.27,36.0,1002.0,250.0,1312.0,249.0,3.024,148000.0,1.0,0.0,0.0,0.0,0.0
3401,-118.42,34.27,37.0,1024.0,246.0,1371.0,239.0,3.225,147500.0,1.0,0.0,0.0,0.0,0.0
3402,-118.43,34.26,30.0,1246.0,373.0,1990.0,369.0,3.5104,140900.0,1.0,0.0,0.0,0.0,0.0
3403,-118.43,34.26,37.0,1269.0,348.0,1835.0,335.0,3.2583,147200.0,1.0,0.0,0.0,0.0,0.0
3404,-118.44,34.27,35.0,777.0,187.0,1022.0,186.0,3.4,139600.0,1.0,0.0,0.0,0.0,0.0
3405,-118.43,34.26,43.0,729.0,172.0,935.0,174.0,2.9519,140900.0,1.0,0.0,0.0,0.0,0.0
3406,-118.42,34.25,37.0,1545.0,341.0,1909.0,352.0,3.6791,148100.0,1.0,0.0,0.0,0.0,0.0
3407,-118.43,34.25,35.0,1447.0,335.0,1630.0,306.0,2.9205,143100.0,1.0,0.0,0.0,0.0,0.0
3408,-118.42,34.26,26.0,1788.0,521.0,2582.0,484.0,2.1062,136400.0,1.0,0.0,0.0,0.0,0.0
3409,-118.41,34.26,38.0,870.0,205.0,1065.0,222.0,2.5313,136100.0,1.0,0.0,0.0,0.0,0.0
3410,-118.42,34.26,36.0,973.0,221.0,1086.0,218.0,3.4519,143300.0,1.0,0.0,0.0,0.0,0.0
