,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
2539,-124.19,40.77,30.0,2975.0,634.0,1367.0,583.0,2.442,69000.0,0.0,0.0,0.0,0.0,1.0
2540,-124.15,40.81,50.0,340.0,74.0,235.0,83.0,1.75,67500.0,0.0,0.0,0.0,0.0,1.0
2541,-124.14,40.8,32.0,1373.0,312.0,872.0,306.0,2.5,72600.0,0.0,0.0,0.0,0.0,1.0
2542,-124.15,40.8,47.0,1486.0,335.0,765.0,329.0,1.755,74100.0,0.0,0.0,0.0,0.0,1.0
2543,-124.16,40.8,52.0,2167.0,480.0,908.0,451.0,1.6111,74700.0,0.0,0.0,0.0,0.0,1.0
2544,-124.16,40.8,52.0,1703.0,500.0,952.0,435.0,1.1386,74100.0,0.0,0.0,0.0,0.0,1.0
2545,-124.14,40.79,38.0,1552.0,290.0,873.0,291.0,2.4896,81000.0,0.0,0.0,0.0,0.0,1.0
2546,-124.15,40.78,41.0,2127.0,358.0,911.0,349.0,3.1711,104200.0,0.0,0.0,0.0,0.0,1.0
2547,-124.16,40.78,46.0,1975.0,346.0,791.0,349.0,3.8,81800.0,0.0,0.0,0.0,0.0,1.0
2548,-124.16,40.79,46.0,3042.0,597.0,1206.0,541.0,2.1135,90600.0,0.0,0.0,0.0,0.0,1.0
2549,-124.15,40.79,37.0,2692.0,488.0,1263.0,486.0,3.0216,86400.0,0.0,0.0,0.0,0.0,1.0
2550,-124.14,40.78,35.0,2426.0,423.0,982.0,432.0,3.4219,92800.0,0.0,0.0,0.0,0.0,1.0
2551,-124.14,40.77,27.0,3046.0,605.0,1407.0,571.0,2.9143,99600.0,0.0,0.0,0.0,0.0,1.0
2552,-124.15,40.76,24.0,2858.0,511.0,1388.0,512.0,3.375,100600.0,0.0,0.0,0.0,0.0,1.0
2553,-124.15,40.78,36.0,2112.0,374.0,829.0,368.0,3.3984,90000.0,0.0,0.0,0.0,0.0,1.0
2554,-124.11,40.81,23.0,959.0,212.0,425.0,175.0,2.5536,96100.0,0.0,0.0,0.0,0.0,1.0
2555,-124.13,40.78,34.0,2142.0,420.0,1056.0,382.0,2.1101,86900.0,0.0,0.0,0.0,0.0,1.0
2556,-124.13,40.8,31.0,2152.0,462.0,1259.0,420.0,2.2478,81100.0,0.0,0.0,0.0,0.0,1.0
2557,-124.13,40.79,29.0,2474.0,453.0,1130.0,427.0,2.8833,83000.0,0.0,0.0,0.0,0.0,1.0
2558,-124.13,40.79,32.0,2017.0,359.0,855.0,346.0,3.5833,92800.0,0.0,0.0,0.0,0.0,1.0
2559,-124.05,40.85,31.0,2414.0,428.0,1005.0,401.0,3.5156,143000.0,0.0,0.0,0.0,0.0,1.0
2561,-124.08,40.86,18.0,1287.0,484.0,805.0,502.0,1.1157,150000.0,0.0,0.0,0.0,0.0,1.0
2562,-124.09,40.86,25.0,1322.0,387.0,794.0,379.0,1.1742,75000.0,0.0,0.0,0.0,0.0,1.0
2563,-124.09,40.87,44.0,692.0,206.0,398.0,211.0,1.1576,87500.0,0.0,0.0,0.0,0.0,1.0
2564,-124.07,40.87,47.0,1765.0,326.0,796.0,333.0,2.2138,99200.0,0.0,0.0,0.0,0.0,1.0
2565,-124.08,40.87,29.0,1710.0,469.0,990.0,425.0,1.1479,101100.0,0.0,0.0,0.0,0.0,1.0
2566,-124.09,40.88,50.0,921.0,187.0,420.0,187.0,2.2188,105800.0,0.0,0.0,0.0,0.0,1.0
2567,-124.07,40.87,31.0,334.0,134.0,780.0,130.0,0.7684,153100.0,0.0,0.0,0.0,0.0,1.0
2568,-124.15,40.88,33.0,2235.0,506.0,1165.0,441.0,1.725,57500.0,0.0,0.0,0.0,0.0,1.0
2569,-124.1,40.88,35.0,2987.0,578.0,1581.0,585.0,2.0657,81100.0,0.0,0.0,0.0,0.0,1.0
2570,-124.09,40.88,31.0,1982.0,495.0,1052.0,467.0,1.5326,74100.0,0.0,0.0,0.0,0.0,1.0
2571,-124.09,40.88,26.0,2683.0,555.0,1353.0,526.0,2.4321,82100.0,0.0,0.0,0.0,0.0,1.0
2572,-124.1,40.9,18.0,4032.0,798.0,1948.0,775.0,2.7321,92600.0,0.0,0.0,0.0,0.0,1.0
2573,-124.23,40.81,52.0,1112.0,209.0,544.0,172.0,3.3462,50800.0,0.0,0.0,0.0,0.0,1.0
2574,-124.06,40.88,12.0,2087.0,424.0,1603.0,438.0,2.5667,139500.0,0.0,0.0,0.0,0.0,1.0
2576,-124.08,40.91,13.0,2522.0,719.0,1381.0,628.0,1.6667,78800.0,0.0,0.0,0.0,0.0,1.0
2583,-124.08,41.36,29.0,1029.0,239.0,509.0,196.0,2.0156,62800.0,0.0,0.0,0.0,0.0,1.0
2584,-124.06,41.13,22.0,3263.0,799.0,1384.0,578.0,2.4708,119400.0,0.0,0.0,0.0,0.0,1.0
2585,-124.14,41.06,32.0,1020.0,215.0,421.0,198.0,3.0208,143400.0,0.0,0.0,0.0,0.0,1.0
2586,-124.1,41.04,26.0,1633.0,380.0,890.0,370.0,1.9741,97900.0,0.0,0.0,0.0,0.0,1.0
2591,-124.16,41.02,23.0,1672.0,385.0,1060.0,390.0,2.1726,75500.0,0.0,0.0,0.0,0.0,1.0
2592,-124.08,40.99,18.0,3297.0,662.0,1554.0,578.0,2.6847,111300.0,0.0,0.0,0.0,0.0,1.0
2593,-124.16,40.95,20.0,1075.0,214.0,529.0,196.0,3.1406,96000.0,0.0,0.0,0.0,0.0,1.0
2594,-124.11,40.95,19.0,1734.0,365.0,866.0,342.0,2.96,81700.0,0.0,0.0,0.0,0.0,1.0
2595,-124.09,40.95,18.0,2250.0,484.0,1248.0,472.0,2.5893,99600.0,0.0,0.0,0.0,0.0,1.0
2596,-124.11,40.93,25.0,2392.0,474.0,1298.0,461.0,3.5076,73600.0,0.0,0.0,0.0,0.0,1.0
2597,-124.11,40.93,17.0,1661.0,329.0,948.0,357.0,2.7639,90200.0,0.0,0.0,0.0,0.0,1.0
2598,-124.08,40.94,18.0,1550.0,345.0,941.0,335.0,2.3147,70100.0,0.0,0.0,0.0,0.0,1.0
2599,-124.09,40.92,12.0,2497.0,491.0,1153.0,462.0,2.8182,126900.0,0.0,0.0,0.0,0.0,1.0
2600,-124.05,40.94,14.0,1452.0,217.0,516.0,181.0,5.0329,165600.0,0.0,0.0,0.0,0.0,1.0
2601,-124.1,40.95,17.0,1485.0,345.0,823.0,316.0,1.8993,78400.0,0.0,0.0,0.0,0.0,1.0
2602,-124.07,40.81,23.0,2103.0,411.0,1019.0,387.0,2.9911,119700.0,0.0,0.0,0.0,0.0,1.0
2604,-124.1,40.73,33.0,644.0,129.0,334.0,121.0,3.9659,111800.0,0.0,0.0,0.0,0.0,1.0
2605,-124.17,40.74,17.0,2026.0,338.0,873.0,313.0,4.0357,128900.0,0.0,0.0,0.0,0.0,1.0
2606,-124.14,40.72,18.0,2581.0,499.0,1375.0,503.0,2.8446,100500.0,0.0,0.0,0.0,0.0,1.0
2607,-124.14,40.67,23.0,580.0,117.0,320.0,109.0,4.2054,130600.0,0.0,0.0,0.0,0.0,1.0
2608,-124.19,40.73,21.0,5694.0,1056.0,2907.0,972.0,3.5363,90100.0,0.0,0.0,0.0,0.0,1.0
2609,-124.21,40.75,32.0,1218.0,331.0,620.0,268.0,1.6528,58100.0,0.0,0.0,0.0,0.0,1.0
2610,-124.27,40.69,36.0,2349.0,528.0,1194.0,465.0,2.5179,79000.0,0.0,0.0,0.0,0.0,1.0
2611,-124.18,40.62,35.0,952.0,178.0,480.0,179.0,3.0536,107000.0,0.0,0.0,0.0,0.0,1.0
2612,-124.17,40.62,32.0,1595.0,309.0,706.0,277.0,2.8958,86400.0,0.0,0.0,0.0,0.0,1.0
2613,-124.13,40.62,43.0,2131.0,399.0,910.0,389.0,2.5804,92100.0,0.0,0.0,0.0,0.0,1.0
2614,-124.16,40.6,39.0,1322.0,283.0,642.0,292.0,2.4519,85100.0,0.0,0.0,0.0,0.0,1.0
2615,-124.15,40.59,39.0,1186.0,238.0,539.0,212.0,2.0938,79600.0,0.0,0.0,0.0,0.0,1.0
2616,-124.14,40.6,27.0,1148.0,206.0,521.0,219.0,4.025,128100.0,0.0,0.0,0.0,0.0,1.0
2617,-124.14,40.59,22.0,1665.0,405.0,826.0,382.0,1.5625,66800.0,0.0,0.0,0.0,0.0,1.0
2618,-124.14,40.59,17.0,2985.0,610.0,1544.0,584.0,2.178,76800.0,0.0,0.0,0.0,0.0,1.0
2631,-124.26,40.58,52.0,2217.0,394.0,907.0,369.0,2.3571,111400.0,0.0,0.0,0.0,0.0,1.0
2632,-124.23,40.54,52.0,2694.0,453.0,1152.0,435.0,3.0806,106700.0,0.0,0.0,0.0,0.0,1.0
2633,-124.35,40.54,52.0,1820.0,300.0,806.0,270.0,3.0147,94600.0,0.0,0.0,0.0,0.0,1.0
2634,-124.25,40.28,32.0,1430.0,419.0,434.0,187.0,1.9417,76100.0,0.0,0.0,0.0,0.0,1.0
2635,-124.08,40.06,17.0,1319.0,267.0,393.0,163.0,2.625,135600.0,0.0,0.0,0.0,0.0,1.0
5219,-118.55,33.99,39.0,2603.0,456.0,928.0,410.0,7.9096,500001.0,0.0,0.0,0.0,0.0,1.0
5538,-118.25,33.79,32.0,1205.0,340.0,1799.0,370.0,2.375,128000.0,0.0,0.0,0.0,0.0,1.0
5539,-118.24,33.8,28.0,636.0,169.0,788.0,143.0,3.6161,131300.0,0.0,0.0,0.0,0.0,1.0
5540,-118.23,33.8,26.0,239.0,135.0,165.0,112.0,1.3333,187500.0,0.0,0.0,0.0,0.0,1.0
5553,-118.26,33.78,27.0,1672.0,491.0,1723.0,462.0,2.0458,174500.0,0.0,0.0,0.0,0.0,1.0
5556,-118.25,33.79,34.0,1349.0,371.0,1716.0,380.0,2.7143,138100.0,0.0,0.0,0.0,0.0,1.0
5557,-118.25,33.79,38.0,1730.0,460.0,1724.0,424.0,2.7308,150400.0,0.0,0.0,0.0,0.0,1.0
5558,-118.25,33.79,39.0,981.0,286.0,1183.0,298.0,1.9208,139800.0,0.0,0.0,0.0,0.0,1.0
5559,-118.26,33.78,21.0,2188.0,706.0,2265.0,652.0,1.9923,164700.0,0.0,0.0,0.0,0.0,1.0
5561,-118.23,33.78,20.0,59.0,24.0,69.0,23.0,2.5588,350000.0,0.0,0.0,0.0,0.0,1.0
5562,-118.26,33.78,35.0,1239.0,473.0,1524.0,387.0,2.0956,154700.0,0.0,0.0,0.0,0.0,1.0
5563,-118.25,33.78,32.0,296.0,139.0,511.0,133.0,1.4444,182100.0,0.0,0.0,0.0,0.0,1.0
5564,-118.24,33.78,24.0,574.0,173.0,784.0,162.0,2.25,152300.0,0.0,0.0,0.0,0.0,1.0
5565,-118.26,33.78,36.0,2191.0,739.0,2931.0,692.0,2.1311,163100.0,0.0,0.0,0.0,0.0,1.0
5566,-118.26,33.77,36.0,886.0,253.0,809.0,219.0,2.4545,164200.0,0.0,0.0,0.0,0.0,1.0
5567,-118.27,33.77,26.0,2272.0,694.0,2567.0,595.0,1.9964,150600.0,0.0,0.0,0.0,0.0,1.0
5570,-118.27,33.77,39.0,1731.0,485.0,2115.0,478.0,1.5369,141300.0,0.0,0.0,0.0,0.0,1.0
5571,-118.27,33.76,46.0,22.0,11.0,32.0,7.0,3.125,112500.0,0.0,0.0,0.0,0.0,1.0
5575,-118.28,33.75,41.0,1305.0,381.0,1384.0,369.0,2.45,186800.0,0.0,0.0,0.0,0.0,1.0
5576,-118.28,33.75,18.0,393.0,189.0,429.0,188.0,1.8393,187500.0,0.0,0.0,0.0,0.0,1.0
5577,-118.28,33.74,40.0,1751.0,512.0,1939.0,503.0,1.5394,200000.0,0.0,0.0,0.0,0.0,1.0
5578,-118.28,33.75,21.0,2442.0,719.0,1916.0,646.0,1.2276,208300.0,0.0,0.0,0.0,0.0,1.0
5579,-118.28,33.74,16.0,855.0,271.0,486.0,250.0,0.7591,350000.0,0.0,0.0,0.0,0.0,1.0
5584,-118.3,33.74,47.0,2223.0,410.0,1163.0,413.0,4.4671,270800.0,0.0,0.0,0.0,0.0,1.0
5585,-118.31,33.74,36.0,2464.0,472.0,1111.0,457.0,4.5074,350000.0,0.0,0.0,0.0,0.0,1.0
5586,-118.31,33.74,22.0,5042.0,974.0,2260.0,935.0,4.3472,351200.0,0.0,0.0,0.0,0.0,1.0
5587,-118.29,33.75,27.0,1650.0,443.0,1359.0,386.0,2.5795,192400.0,0.0,0.0,0.0,0.0,1.0
5589,-118.29,33.75,37.0,1319.0,292.0,766.0,285.0,2.7031,218900.0,0.0,0.0,0.0,0.0,1.0
5590,-118.29,33.74,29.0,1503.0,411.0,1368.0,390.0,2.1473,195300.0,0.0,0.0,0.0,0.0,1.0
5591,-118.29,33.74,52.0,1438.0,472.0,1018.0,399.0,2.2188,306700.0,0.0,0.0,0.0,0.0,1.0
5592,-118.29,33.74,41.0,1382.0,361.0,905.0,344.0,2.75,238300.0,0.0,0.0,0.0,0.0,1.0
5593,-118.29,33.74,30.0,2074.0,533.0,1311.0,531.0,2.0329,225800.0,0.0,0.0,0.0,0.0,1.0
5594,-118.29,33.73,43.0,1854.0,519.0,1151.0,486.0,2.5759,225000.0,0.0,0.0,0.0,0.0,1.0
5595,-118.29,33.73,21.0,2492.0,711.0,1699.0,672.0,2.1382,242300.0,0.0,0.0,0.0,0.0,1.0
5596,-118.29,33.73,30.0,2835.0,711.0,1669.0,652.0,3.3616,268500.0,0.0,0.0,0.0,0.0,1.0
5597,-118.3,33.74,23.0,3075.0,860.0,1584.0,806.0,2.9386,260500.0,0.0,0.0,0.0,0.0,1.0
5598,-118.31,33.73,36.0,1725.0,295.0,799.0,306.0,5.0874,368500.0,0.0,0.0,0.0,0.0,1.0
5599,-118.31,33.73,52.0,1665.0,280.0,656.0,282.0,5.249,351900.0,0.0,0.0,0.0,0.0,1.0
5600,-118.3,33.74,20.0,2625.0,673.0,1184.0,606.0,3.9167,285200.0,0.0,0.0,0.0,0.0,1.0
5601,-118.3,33.73,47.0,2852.0,603.0,1130.0,560.0,4.194,293900.0,0.0,0.0,0.0,0.0,1.0
5602,-118.31,33.73,52.0,2025.0,361.0,957.0,363.0,4.2059,350000.0,0.0,0.0,0.0,0.0,1.0
5603,-118.28,33.74,44.0,1853.0,556.0,2090.0,539.0,1.8584,248100.0,0.0,0.0,0.0,0.0,1.0
5604,-118.28,33.73,39.0,2602.0,802.0,2178.0,737.0,2.0469,234500.0,0.0,0.0,0.0,0.0,1.0
5605,-118.28,33.73,52.0,2085.0,588.0,1767.0,516.0,2.1935,243200.0,0.0,0.0,0.0,0.0,1.0
5606,-118.28,33.73,45.0,2137.0,559.0,1550.0,529.0,1.9167,227200.0,0.0,0.0,0.0,0.0,1.0
5607,-118.29,33.72,25.0,2469.0,584.0,1253.0,535.0,3.1932,257500.0,0.0,0.0,0.0,0.0,1.0
5608,-118.3,33.72,28.0,2647.0,658.0,1459.0,595.0,3.4474,253400.0,0.0,0.0,0.0,0.0,1.0
5609,-118.3,33.72,28.0,2510.0,583.0,1388.0,554.0,3.3397,267800.0,0.0,0.0,0.0,0.0,1.0
5610,-118.3,33.73,40.0,2582.0,606.0,1304.0,588.0,3.5694,276400.0,0.0,0.0,0.0,0.0,1.0
5611,-118.31,33.73,52.0,1642.0,287.0,692.0,288.0,4.1812,321500.0,0.0,0.0,0.0,0.0,1.0
5612,-118.31,33.72,26.0,2711.0,508.0,1372.0,459.0,4.1451,326700.0,0.0,0.0,0.0,0.0,1.0
5613,-118.33,33.69,41.0,2168.0,357.0,1171.0,374.0,4.7216,311900.0,0.0,0.0,0.0,0.0,1.0
5614,-118.31,33.73,33.0,2265.0,366.0,986.0,388.0,5.4533,409800.0,0.0,0.0,0.0,0.0,1.0
5615,-118.32,33.73,25.0,1099.0,168.0,407.0,159.0,7.6886,500001.0,0.0,0.0,0.0,0.0,1.0
5616,-118.33,33.72,25.0,6191.0,1081.0,2297.0,1023.0,6.4246,446700.0,0.0,0.0,0.0,0.0,1.0
5617,-118.29,33.71,36.0,3135.0,746.0,1815.0,697.0,3.7596,300000.0,0.0,0.0,0.0,0.0,1.0
5618,-118.31,33.67,42.0,1297.0,246.0,611.0,242.0,5.3074,401900.0,0.0,0.0,0.0,0.0,1.0
5619,-118.29,33.71,40.0,1644.0,471.0,780.0,416.0,3.1071,464300.0,0.0,0.0,0.0,0.0,1.0
5620,-118.29,33.71,40.0,1933.0,475.0,902.0,412.0,4.25,332800.0,0.0,0.0,0.0,0.0,1.0
5621,-118.29,33.71,31.0,2809.0,666.0,1316.0,633.0,4.5606,303800.0,0.0,0.0,0.0,0.0,1.0
5622,-118.29,33.72,39.0,2651.0,590.0,1103.0,508.0,3.274,254300.0,0.0,0.0,0.0,0.0,1.0
5623,-118.29,33.72,21.0,1568.0,452.0,801.0,422.0,3.5109,225000.0,0.0,0.0,0.0,0.0,1.0
5624,-118.28,33.68,8.0,2842.0,522.0,1624.0,510.0,3.7282,287500.0,0.0,0.0,0.0,0.0,1.0
7580,-118.21,33.83,38.0,793.0,193.0,601.0,187.0,2.8837,176100.0,0.0,0.0,0.0,0.0,1.0
7962,-118.17,33.83,45.0,2019.0,363.0,880.0,339.0,4.1023,217300.0,0.0,0.0,0.0,0.0,1.0
7964,-118.18,33.84,35.0,1415.0,294.0,591.0,291.0,2.9798,315600.0,0.0,0.0,0.0,0.0,1.0
7965,-118.19,33.84,44.0,2731.0,577.0,1396.0,555.0,4.1771,219100.0,0.0,0.0,0.0,0.0,1.0
7966,-118.19,33.84,24.0,1228.0,320.0,537.0,273.0,2.25,192000.0,0.0,0.0,0.0,0.0,1.0
7969,-118.19,33.85,30.0,3533.0,1061.0,2678.0,1033.0,2.2417,151900.0,0.0,0.0,0.0,0.0,1.0
7970,-118.19,33.85,49.0,1073.0,260.0,725.0,272.0,3.8026,149700.0,0.0,0.0,0.0,0.0,1.0
7971,-118.19,33.85,45.0,1167.0,302.0,773.0,287.0,3.2798,150300.0,0.0,0.0,0.0,0.0,1.0
7974,-118.2,33.84,35.0,3405.0,779.0,1953.0,671.0,2.7813,159200.0,0.0,0.0,0.0,0.0,1.0
7975,-118.2,33.83,35.0,3737.0,613.0,1305.0,583.0,7.2096,490300.0,0.0,0.0,0.0,0.0,1.0
7976,-118.19,33.83,43.0,2641.0,411.0,1011.0,444.0,6.4468,444200.0,0.0,0.0,0.0,0.0,1.0
7977,-118.19,33.83,42.0,1773.0,360.0,815.0,299.0,4.9,406300.0,0.0,0.0,0.0,0.0,1.0
7978,-118.17,33.83,45.0,1808.0,315.0,800.0,302.0,4.8693,277700.0,0.0,0.0,0.0,0.0,1.0
7979,-118.17,33.83,46.0,1362.0,214.0,531.0,222.0,4.3125,290500.0,0.0,0.0,0.0,0.0,1.0
7980,-118.18,33.83,44.0,1497.0,277.0,542.0,274.0,5.0052,321800.0,0.0,0.0,0.0,0.0,1.0
7981,-118.18,33.83,45.0,1535.0,274.0,591.0,276.0,4.2411,371700.0,0.0,0.0,0.0,0.0,1.0
7982,-118.18,33.83,39.0,3622.0,745.0,1330.0,648.0,3.3125,425500.0,0.0,0.0,0.0,0.0,1.0
7983,-118.18,33.84,43.0,2561.0,544.0,1063.0,537.0,3.835,418600.0,0.0,0.0,0.0,0.0,1.0
7984,-118.17,33.82,50.0,3587.0,693.0,1513.0,651.0,5.5106,252200.0,0.0,0.0,0.0,0.0,1.0
7985,-118.17,33.82,52.0,2539.0,497.0,1152.0,488.0,4.1354,268200.0,0.0,0.0,0.0,0.0,1.0
7986,-118.18,33.83,52.0,2569.0,484.0,1030.0,451.0,4.1301,268400.0,0.0,0.0,0.0,0.0,1.0
7987,-118.18,33.82,52.0,2618.0,472.0,943.0,440.0,3.7895,254000.0,0.0,0.0,0.0,0.0,1.0
7988,-118.18,33.82,43.0,284.0,65.0,167.0,68.0,4.25,207500.0,0.0,0.0,0.0,0.0,1.0
7989,-118.19,33.83,30.0,2246.0,552.0,1032.0,548.0,3.5871,347100.0,0.0,0.0,0.0,0.0,1.0
7990,-118.19,33.82,19.0,2953.0,895.0,1914.0,855.0,3.5521,290000.0,0.0,0.0,0.0,0.0,1.0
7991,-118.2,33.82,21.0,2251.0,452.0,913.0,420.0,4.6042,272200.0,0.0,0.0,0.0,0.0,1.0
7992,-118.2,33.82,43.0,1758.0,347.0,954.0,312.0,5.2606,198900.0,0.0,0.0,0.0,0.0,1.0
7993,-118.19,33.82,11.0,872.0,203.0,422.0,221.0,4.6364,156300.0,0.0,0.0,0.0,0.0,1.0
7994,-118.19,33.81,21.0,1835.0,427.0,1038.0,384.0,4.4559,198500.0,0.0,0.0,0.0,0.0,1.0
7995,-118.2,33.81,43.0,3013.0,574.0,1525.0,529.0,4.95,194000.0,0.0,0.0,0.0,0.0,1.0
7996,-118.2,33.82,34.0,2807.0,768.0,2217.0,744.0,2.4286,204800.0,0.0,0.0,0.0,0.0,1.0
7997,-118.19,33.81,23.0,954.0,390.0,804.0,373.0,2.5833,181300.0,0.0,0.0,0.0,0.0,1.0
7998,-118.2,33.81,45.0,944.0,178.0,533.0,193.0,3.4808,206900.0,0.0,0.0,0.0,0.0,1.0
7999,-118.2,33.81,46.0,1388.0,254.0,742.0,241.0,4.6458,212100.0,0.0,0.0,0.0,0.0,1.0
8000,-118.2,33.81,47.0,2347.0,437.0,1219.0,420.0,5.3096,209900.0,0.0,0.0,0.0,0.0,1.0
8001,-118.21,33.82,34.0,1719.0,398.0,1444.0,372.0,2.8438,139300.0,0.0,0.0,0.0,0.0,1.0
8002,-118.21,33.81,43.0,905.0,199.0,764.0,204.0,3.3214,162200.0,0.0,0.0,0.0,0.0,1.0
8003,-118.21,33.81,40.0,1815.0,428.0,1807.0,413.0,3.0882,160700.0,0.0,0.0,0.0,0.0,1.0
8004,-118.21,33.82,33.0,1278.0,311.0,1157.0,320.0,3.5054,146800.0,0.0,0.0,0.0,0.0,1.0
8005,-118.22,33.82,30.0,1680.0,469.0,1779.0,429.0,3.6086,146300.0,0.0,0.0,0.0,0.0,1.0
8006,-118.21,33.82,45.0,455.0,92.0,394.0,89.0,4.9562,165700.0,0.0,0.0,0.0,0.0,1.0
8007,-118.21,33.82,43.0,1005.0,199.0,723.0,191.0,4.3424,162500.0,0.0,0.0,0.0,0.0,1.0
8008,-118.22,33.82,17.0,5357.0,1332.0,3030.0,1266.0,1.9311,138100.0,0.0,0.0,0.0,0.0,1.0
8009,-118.21,33.81,45.0,1693.0,337.0,1255.0,333.0,3.6923,159700.0,0.0,0.0,0.0,0.0,1.0
8010,-118.21,33.81,45.0,1816.0,398.0,1524.0,388.0,3.8586,157900.0,0.0,0.0,0.0,0.0,1.0
8011,-118.22,33.81,38.0,1486.0,359.0,1345.0,326.0,3.3988,147800.0,0.0,0.0,0.0,0.0,1.0
8012,-118.22,33.81,41.0,726.0,166.0,602.0,183.0,3.7885,156900.0,0.0,0.0,0.0,0.0,1.0
8013,-118.21,33.8,45.0,1160.0,274.0,1095.0,269.0,2.7308,139000.0,0.0,0.0,0.0,0.0,1.0
8014,-118.21,33.8,41.0,1251.0,279.0,1053.0,278.0,3.2778,150800.0,0.0,0.0,0.0,0.0,1.0
