,population,median_income,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,median_house_value
3372,1804.0,4.4875,1.0,0.0,0.0,0.0,0.0,222700.0
3373,1700.0,4.6944,1.0,0.0,0.0,0.0,0.0,248200.0
3374,1776.0,3.1349,1.0,0.0,0.0,0.0,0.0,230200.0
3375,314.0,6.2037,1.0,0.0,0.0,0.0,0.0,205400.0
3376,702.0,5.2661,1.0,0.0,0.0,0.0,0.0,314900.0
3377,1267.0,6.1464,1.0,0.0,0.0,0.0,0.0,354400.0
3378,1598.0,6.838,1.0,0.0,0.0,0.0,0.0,378000.0
3379,1142.0,3.1607,1.0,0.0,0.0,0.0,0.0,200600.0
3380,859.0,4.5833,1.0,0.0,0.0,0.0,0.0,197300.0
3381,624.0,5.76,1.0,0.0,0.0,0.0,0.0,239400.0
3382,1005.0,3.8,1.0,0.0,0.0,0.0,0.0,217100.0
3383,2310.0,4.4375,1.0,0.0,0.0,0.0,0.0,191500.0
3384,3566.0,4.4818,1.0,0.0,0.0,0.0,0.0,166200.0
3385,3152.0,4.7932,1.0,0.0,0.0,0.0,0.0,166300.0
3386,6161.0,3.3304,1.0,0.0,0.0,0.0,0.0,154900.0
3387,2608.0,2.8214,1.0,0.0,0.0,0.0,0.0,158300.0
3388,1162.0,3.35,1.0,0.0,0.0,0.0,0.0,147600.0
3389,1818.0,4.2969,1.0,0.0,0.0,0.0,0.0,145800.0
3390,1338.0,4.125,1.0,0.0,0.0,0.0,0.0,150000.0
3391,2609.0,3.7566,1.0,0.0,0.0,0.0,0.0,146700.0
3392,3134.0,2.6652,1.0,0.0,0.0,0.0,0.0,164800.0
3393,1197.0,3.2865,1.0,0.0,0.0,0.0,0.0,133300.0
3394,2391.0,2.8,1.0,0.0,0.0,0.0,0.0,144300.0
3395,1097.0,1.6295,1.0,0.0,0.0,0.0,0.0,134300.0
3396,1216.0,3.3214,1.0,0.0,0.0,0.0,0.0,131300.0
3397,808.0,2.6667,1.0,0.0,0.0,0.0,0.0,147800.0
3398,2054.0,3.0132,1.0,0.0,0.0,0.0,0.0,142600.0
3399,1533.0,4.2353,1.0,0.0,0.0,0.0,0.0,156800.0
3400,1312.0,3.024,1.0,0.0,0.0,0.0,0.0,148000.0
3401,1371.0,3.225,1.0,0.0,0.0,0.0,0.0,147500.0
3402,1990.0,3.5104,1.0,0.0,0.0,0.0,0.0,140900.0
3403,1835.0,3.2583,1.0,0.0,0.0,0.0,0.0,147200.0
3404,1022.0,3.4,1.0,0.0,0.0,0.0,0.0,139600.0
3405,935.0,2.9519,1.0,0.0,0.0,0.0,0.0,140900.0
3406,1909.0,3.6791,1.0,0.0,0.0,0.0,0.0,148100.0
3407,1630.0,2.9205,1.0,0.0,0.0,0.0,0.0,143100.0
3408,2582.0,2.1062,1.0,0.0,0.0,0.0,0.0,136400.0
3409,1065.0,2.5313,1.0,0.0,0.0,0.0,0.0,136100.0
3410,1086.0,3.4519,1.0,0.0,0.0,0.0,0.0,143300.0
3411,2279.0,3.9,1.0,0.0,0.0,0.0,0.0,138600.0
3412,1250.0,2.9219,1.0,0.0,0.0,0.0,0.0,137900.0
3413,3444.0,1.4867,1.0,0.0,0.0,0.0,0.0,124000.0
3414,2560.0,4.2538,1.0,0.0,0.0,0.0,0.0,154300.0
3415,1927.0,2.2019,1.0,0.0,0.0,0.0,0.0,134200.0
3416,483.0,1.95,1.0,0.0,0.0,0.0,0.0,137500.0
3417,981.0,2.6429,1.0,0.0,0.0,0.0,0.0,143100.0
3418,1173.0,3.6016,1.0,0.0,0.0,0.0,0.0,153800.0
3419,3663.0,3.2284,1.0,0.0,0.0,0.0,0.0,157100.0
3420,2243.0,2.525,1.0,0.0,0.0,0.0,0.0,163700.0
3421,1502.0,3.6292,1.0,0.0,0.0,0.0,0.0,145200.0
3422,1948.0,4.233,1.0,0.0,0.0,0.0,0.0,157400.0
3423,2882.0,5.901,1.0,0.0,0.0,0.0,0.0,235600.0
3424,3568.0,4.1724,1.0,0.0,0.0,0.0,0.0,211600.0
3425,4205.0,3.9583,1.0,0.0,0.0,0.0,0.0,163200.0
3426,2919.0,3.6548,1.0,0.0,0.0,0.0,0.0,180300.0
3427,3473.0,5.2987,1.0,0.0,0.0,0.0,0.0,203400.0
3428,2205.0,5.1668,1.0,0.0,0.0,0.0,0.0,187400.0
3429,1970.0,4.3409,1.0,0.0,0.0,0.0,0.0,156000.0
3430,3163.0,4.0301,1.0,0.0,0.0,0.0,0.0,154300.0
3431,2661.0,2.7472,1.0,0.0,0.0,0.0,0.0,160100.0
3432,1181.0,3.4,1.0,0.0,0.0,0.0,0.0,155500.0
3433,820.0,4.0556,1.0,0.0,0.0,0.0,0.0,182500.0
3434,1952.0,4.26,1.0,0.0,0.0,0.0,0.0,189400.0
3435,2917.0,4.1514,1.0,0.0,0.0,0.0,0.0,194100.0
3436,977.0,4.4773,1.0,0.0,0.0,0.0,0.0,173100.0
3437,2291.0,4.0337,1.0,0.0,0.0,0.0,0.0,158500.0
3438,1460.0,4.2708,1.0,0.0,0.0,0.0,0.0,218200.0
3439,1468.0,4.8988,1.0,0.0,0.0,0.0,0.0,325200.0
3440,1697.0,6.0891,1.0,0.0,0.0,0.0,0.0,270100.0
3441,892.0,3.0,1.0,0.0,0.0,0.0,0.0,172400.0
3442,2314.0,3.6736,1.0,0.0,0.0,0.0,0.0,192200.0
3443,3151.0,3.0526,1.0,0.0,0.0,0.0,0.0,183300.0
3444,3401.0,4.2935,1.0,0.0,0.0,0.0,0.0,190000.0
3445,1714.0,9.2873,1.0,0.0,0.0,0.0,0.0,431800.0
3446,1071.0,6.8695,1.0,0.0,0.0,0.0,0.0,319400.0
3447,1957.0,6.6458,1.0,0.0,0.0,0.0,0.0,285500.0
3448,357.0,7.0598,1.0,0.0,0.0,0.0,0.0,356300.0
3449,3189.0,8.1248,1.0,0.0,0.0,0.0,0.0,374000.0
3450,2710.0,7.5078,1.0,0.0,0.0,0.0,0.0,344000.0
3451,1890.0,6.3911,1.0,0.0,0.0,0.0,0.0,301700.0
3452,525.0,6.4171,1.0,0.0,0.0,0.0,0.0,319300.0
3453,868.0,7.7464,1.0,0.0,0.0,0.0,0.0,474600.0
3454,2144.0,8.8467,1.0,0.0,0.0,0.0,0.0,450700.0
3455,3988.0,3.4812,1.0,0.0,0.0,0.0,0.0,160200.0
3456,2477.0,6.7248,1.0,0.0,0.0,0.0,0.0,377200.0
3457,3517.0,10.8805,1.0,0.0,0.0,0.0,0.0,500001.0
3458,1995.0,8.2159,1.0,0.0,0.0,0.0,0.0,376200.0
3459,2907.0,7.0808,1.0,0.0,0.0,0.0,0.0,341200.0
3460,1303.0,3.5714,1.0,0.0,0.0,0.0,0.0,152000.0
3461,1242.0,5.5931,1.0,0.0,0.0,0.0,0.0,217600.0
3462,881.0,5.1408,1.0,0.0,0.0,0.0,0.0,222900.0
3463,1128.0,5.3107,1.0,0.0,0.0,0.0,0.0,227100.0
3464,873.0,5.5608,1.0,0.0,0.0,0.0,0.0,226700.0
3465,523.0,2.7353,1.0,0.0,0.0,0.0,0.0,192400.0
3466,741.0,5.741,1.0,0.0,0.0,0.0,0.0,220600.0
3467,702.0,4.9323,1.0,0.0,0.0,0.0,0.0,223700.0
3468,1303.0,4.9955,1.0,0.0,0.0,0.0,0.0,216800.0
3469,839.0,3.705,1.0,0.0,0.0,0.0,0.0,185800.0
3470,1012.0,5.1296,1.0,0.0,0.0,0.0,0.0,195900.0
3471,1004.0,4.8015,1.0,0.0,0.0,0.0,0.0,179700.0
3472,1182.0,2.6193,1.0,0.0,0.0,0.0,0.0,172300.0
3473,1333.0,3.5347,1.0,0.0,0.0,0.0,0.0,158100.0
3474,1616.0,3.3603,1.0,0.0,0.0,0.0,0.0,142400.0
3475,992.0,4.8359,1.0,0.0,0.0,0.0,0.0,195600.0
3476,808.0,4.3839,1.0,0.0,0.0,0.0,0.0,204600.0
3477,894.0,4.175,1.0,0.0,0.0,0.0,0.0,209600.0
3478,738.0,5.0947,1.0,0.0,0.0,0.0,0.0,210300.0
3479,761.0,4.9485,1.0,0.0,0.0,0.0,0.0,217100.0
3480,1135.0,4.2143,1.0,0.0,0.0,0.0,0.0,224200.0
3481,1064.0,3.6989,1.0,0.0,0.0,0.0,0.0,208600.0
3482,650.0,3.8875,1.0,0.0,0.0,0.0,0.0,199200.0
3483,1123.0,5.5792,1.0,0.0,0.0,0.0,0.0,218400.0
3484,938.0,5.749,1.0,0.0,0.0,0.0,0.0,238000.0
3485,1164.0,4.6591,1.0,0.0,0.0,0.0,0.0,239900.0
3486,1120.0,4.1492,1.0,0.0,0.0,0.0,0.0,195700.0
3487,1040.0,5.1619,1.0,0.0,0.0,0.0,0.0,195300.0
3488,795.0,4.9688,1.0,0.0,0.0,0.0,0.0,216900.0
3489,1074.0,5.1068,1.0,0.0,0.0,0.0,0.0,223300.0
3490,960.0,4.3333,1.0,0.0,0.0,0.0,0.0,232900.0
3491,2521.0,5.5714,1.0,0.0,0.0,0.0,0.0,225900.0
3492,1578.0,4.58,1.0,0.0,0.0,0.0,0.0,236200.0
3493,1148.0,4.869,1.0,0.0,0.0,0.0,0.0,221600.0
3494,1694.0,5.4065,1.0,0.0,0.0,0.0,0.0,243800.0
3495,801.0,7.8193,1.0,0.0,0.0,0.0,0.0,379600.0
3496,1966.0,4.055,1.0,0.0,0.0,0.0,0.0,222500.0
3497,1001.0,4.1042,1.0,0.0,0.0,0.0,0.0,252100.0
3498,1499.0,5.5649,1.0,0.0,0.0,0.0,0.0,271200.0
3499,948.0,5.3847,1.0,0.0,0.0,0.0,0.0,329200.0
3500,2372.0,5.6912,1.0,0.0,0.0,0.0,0.0,311800.0
3501,931.0,6.7415,1.0,0.0,0.0,0.0,0.0,348200.0
3502,896.0,5.634,1.0,0.0,0.0,0.0,0.0,320500.0
3503,1929.0,10.9052,1.0,0.0,0.0,0.0,0.0,500001.0
3504,1508.0,8.203,1.0,0.0,0.0,0.0,0.0,445400.0
3505,2183.0,8.1356,1.0,0.0,0.0,0.0,0.0,352800.0
3506,1340.0,4.8316,1.0,0.0,0.0,0.0,0.0,237300.0
3507,4717.0,3.7816,1.0,0.0,0.0,0.0,0.0,254200.0
3508,1109.0,5.5433,1.0,0.0,0.0,0.0,0.0,332500.0
3509,3561.0,4.6625,1.0,0.0,0.0,0.0,0.0,290900.0
3510,4483.0,3.5497,1.0,0.0,0.0,0.0,0.0,261300.0
3511,2164.0,5.0,1.0,0.0,0.0,0.0,0.0,258000.0
3512,2795.0,9.6047,1.0,0.0,0.0,0.0,0.0,500001.0
3513,3562.0,7.167,1.0,0.0,0.0,0.0,0.0,357100.0
3514,2337.0,6.0137,1.0,0.0,0.0,0.0,0.0,375900.0
3515,1884.0,4.8333,1.0,0.0,0.0,0.0,0.0,277200.0
3516,4178.0,6.3249,1.0,0.0,0.0,0.0,0.0,262100.0
3517,3010.0,5.6392,1.0,0.0,0.0,0.0,0.0,271500.0
3518,3903.0,5.5111,1.0,0.0,0.0,0.0,0.0,276600.0
3519,670.0,6.5146,1.0,0.0,0.0,0.0,0.0,277600.0
3520,1166.0,6.8643,1.0,0.0,0.0,0.0,0.0,333700.0
3521,263.0,6.1288,1.0,0.0,0.0,0.0,0.0,350000.0
3522,1724.0,6.1419,1.0,0.0,0.0,0.0,0.0,327300.0
3523,2474.0,7.3252,1.0,0.0,0.0,0.0,0.0,333700.0
3524,5005.0,3.2564,1.0,0.0,0.0,0.0,0.0,230300.0
3525,4459.0,3.0347,1.0,0.0,0.0,0.0,0.0,254500.0
3526,697.0,8.565,1.0,0.0,0.0,0.0,0.0,500001.0
3527,1208.0,8.1714,1.0,0.0,0.0,0.0,0.0,500001.0
3528,2239.0,5.6149,1.0,0.0,0.0,0.0,0.0,273100.0
3529,1529.0,3.2426,1.0,0.0,0.0,0.0,0.0,236900.0
3530,4992.0,3.6231,1.0,0.0,0.0,0.0,0.0,193300.0
3531,1945.0,8.7471,1.0,0.0,0.0,0.0,0.0,419900.0
3532,2119.0,5.521,1.0,0.0,0.0,0.0,0.0,280800.0
3533,1710.0,5.5126,1.0,0.0,0.0,0.0,0.0,248400.0
3534,1242.0,4.6944,1.0,0.0,0.0,0.0,0.0,221800.0
3535,1746.0,4.9676,1.0,0.0,0.0,0.0,0.0,221900.0
3536,2037.0,4.1023,1.0,0.0,0.0,0.0,0.0,230200.0
3537,2676.0,3.4091,1.0,0.0,0.0,0.0,0.0,168800.0
3538,1019.0,4.8929,1.0,0.0,0.0,0.0,0.0,234900.0
3539,950.0,4.875,1.0,0.0,0.0,0.0,0.0,230400.0
3540,3056.0,4.0077,1.0,0.0,0.0,0.0,0.0,229000.0
3541,1514.0,8.8612,1.0,0.0,0.0,0.0,0.0,500001.0
3542,1986.0,8.6454,1.0,0.0,0.0,0.0,0.0,483500.0
3543,1190.0,7.2772,1.0,0.0,0.0,0.0,0.0,477200.0
3544,2295.0,3.0926,1.0,0.0,0.0,0.0,0.0,418500.0
3545,735.0,8.3841,1.0,0.0,0.0,0.0,0.0,472200.0
3546,2957.0,3.3892,1.0,0.0,0.0,0.0,0.0,323100.0
3547,2360.0,3.0977,1.0,0.0,0.0,0.0,0.0,264000.0
3548,3018.0,2.9076,1.0,0.0,0.0,0.0,0.0,275300.0
3549,1690.0,4.375,1.0,0.0,0.0,0.0,0.0,232900.0
3550,1065.0,3.2404,1.0,0.0,0.0,0.0,0.0,230400.0
3551,1191.0,6.2788,1.0,0.0,0.0,0.0,0.0,322200.0
3552,2230.0,4.3458,1.0,0.0,0.0,0.0,0.0,407500.0
3553,4579.0,2.8727,1.0,0.0,0.0,0.0,0.0,245100.0
3554,2252.0,4.7926,1.0,0.0,0.0,0.0,0.0,454400.0
3555,2891.0,3.2289,1.0,0.0,0.0,0.0,0.0,318100.0
3556,2675.0,3.0321,1.0,0.0,0.0,0.0,0.0,240000.0
3557,1299.0,3.6187,1.0,0.0,0.0,0.0,0.0,211600.0
3558,1318.0,4.125,1.0,0.0,0.0,0.0,0.0,241400.0
3559,1207.0,5.2801,1.0,0.0,0.0,0.0,0.0,212300.0
3560,2783.0,3.8583,1.0,0.0,0.0,0.0,0.0,170700.0
3561,1330.0,4.5417,1.0,0.0,0.0,0.0,0.0,238900.0
3562,1855.0,2.3111,1.0,0.0,0.0,0.0,0.0,255400.0
3563,1285.0,6.6537,1.0,0.0,0.0,0.0,0.0,267600.0
